Token;Tag
destacado;O
 ;O
no;O
 ;O
parecer;O
 ;O
do;O
 ;O
Ministério;O
 ;O
Público;O
 ;O
Federal;O
,;O
 ;O
da;O
 ;O
lavra;O
 ;O
do;O
 ;O
Vice;O
-;O
Procurador;O
-;O
Geral;O
 ;O
da;O
 ;O
República;O
,;O
 ;O
Dr;B_Pessoa
 ;I_Pessoa
Luciano;I_Pessoa
 ;I_Pessoa
Mariz;I_Pessoa
 ;I_Pessoa
Maia;I_Pessoa
 ;I_Pessoa
(;O
fls;O
.;O
 ;O
155-61;O
);O
,;O
 ;O
o;O
 ;O
delito;O
 ;O
de;O
 ;O
calúnia;O
,;O
 ;O
na;O
 ;O
espécie;O
,;O
 ;O
carece;O
 ;O
de;O
 ;O
narrativa;O
 ;O
específica;O
 ;O
de;O
 ;O
fatos;O
 ;O
criminosos;O
,;O
 ;O
consabido;O
 ;O
que;O
 ;O
a;O
 ;O
jurisprudência;O
 ;O
deste;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
 ;O
é;O
 ;O
firme;O
 ;O
no;O
 ;O
sentido;O
 ;O
de;O
 ;O
que;O
 ;O
os;O
 ;O
crimes;O
 ;O
de;O
 ;O
calúnia;O
 ;O
e;O
 ;O
difamação;O
 ;O
exigem;O
 ;O
afirmativa;O
 ;O
específica;O
 ;O
de;O
 ;O
fato;O
 ;O
determinado;O
 ;O
(;O
INQ;B_Precedente
 ;I_Precedente
1937;I_Precedente
-;I_Precedente
DF;I_Precedente
,;I_Precedente
 ;I_Precedente
Rel;I_Precedente
.;I_Precedente
 ;I_Precedente
Min;I_Precedente
.;I_Precedente
 ;I_Precedente
Joaquim;I_Precedente
 ;I_Precedente
Barbosa;I_Precedente
,;I_Precedente
 ;I_Precedente
DJe;I_Precedente
 ;I_Precedente
27.02.2004;I_Precedente
);I_Precedente
.;O
 ;O
"
";O
"
";O
Na;O
 ;O
mesma;O
 ;O
linha;O
,;O
 ;O
a;O
 ;O
doutrina;O
 ;O
leciona;O
 ;O
sobre;O
 ;O
o;O
 ;O
crime;O
 ;O
de;O
 ;O
calúnia;O
 ;O
que;O
 ;O
a;O
 ;O
imputação;O
 ;O
deve;O
 ;O
referir;O
-;O
se;O
 ;O
a;O
 ;O
fato;O
 ;O
determinado;O
,;O
 ;O
sendo;O
 ;O
insuficiente;O
 ;O
afirmar;O
 ;O
que;O
,;O
 ;O
por;O
 ;O
exemplo;O
,;O
 ;O
a;O
 ;O
vítima;O
 ;O
furtou;O
,;O
 ;O
é;O
 ;O
indispensável;O
 ;O
individualizar;O
 ;O
as;O
 ;O
circunstâncias;O
 ;O
identificadoras;O
 ;O
do;O
 ;O
fato;O
.;O
 ;O
"
";O
"
";O
Quanto;O
 ;O
ao;O
 ;O
crime;O
 ;O
de;O
 ;O
difamação;O
,;O
 ;O
consiste;O
 ;O
em;O
 ;O
atribuir;O
 ;O
fato;O
 ;O
ofensivo;O
 ;O
à;O
 ;O
reputação;O
 ;O
do;O
 ;O
imputado;O
 ;O
acontecimento;O
 ;O
concreto;O
 ;O
e;O
 ;O
não;O
 ;O
conceito;O
 ;O
ou;O
 ;O
opinião;O
,;O
 ;O
por;O
 ;O
mais;O
 ;O
gravosa;O
 ;O
ou;O
 ;O
aviltante;O
 ;O
que;O
 ;O
possam;O
 ;O
ser;O
.;O
 ;O
"
";O
"
";O
Embora;O
 ;O
a;O
 ;O
queixa;O
-;O
crime;O
 ;O
não;O
 ;O
apresente;O
 ;O
de;O
 ;O
forma;O
 ;O
discriminada;O
 ;O
quais;O
 ;O
os;O
 ;O
dizeres;O
 ;O
do;O
 ;O
querelado;O
 ;O
poderiam;O
 ;O
ser;O
 ;O
classificados;O
 ;O
como;O
 ;O
calúnia;O
,;O
 ;O
difamação;O
,;O
 ;O
ou;O
 ;O
injúria;O
,;O
 ;O
percebe;O
-;O
se;O
 ;O
pelo;O
 ;O
teor;O
 ;O
da;O
 ;O
degravação;O
 ;O
oferecida;O
 ;O
que;O
 ;O
os;O
 ;O
fatos;O
 ;O
apresentados;O
 ;O
são;O
 ;O
genéricos;O
 ;O
e;O
 ;O
exprimem;O
 ;O
conceitos;O
 ;O
do;O
 ;O
próprio;O
 ;O
narrador;O
 ;O
sobre;O
 ;O
a;O
 ;O
família;O
 ;O
Barbalho;B_Pessoa
.;I_Pessoa
 ;O
"
";O
"
";O
Não;O
 ;O
há;O
 ;O
qualquer;O
 ;O
narrativa;O
 ;O
específica;O
 ;O
do;O
 ;O
querelado;O
 ;O
em;O
 ;O
relação;O
 ;O
à;O
 ;O
querelada;O
 ;O
senão;O
 ;O
à;O
 ;O
família;O
 ;O
Barbalho;B_Pessoa
,;I_Pessoa
 ;O
com;O
 ;O
exceção;O
 ;O
da;O
 ;O
expressão;O
 ;O
a;O
 ;O
Elcione;B_Pessoa
 ;I_Pessoa
tem;O
 ;O
vários;O
 ;O
processos;O
.;O
 ;O
"
";O
"
";O
Nesse;O
 ;O
aspecto;O
,;O
 ;O
mais;O
 ;O
uma;O
 ;O
vez;O
 ;O
se;O
 ;O
há;O
 ;O
de;O
 ;O
endossar;O
 ;O
o;O
 ;O
parecer;O
 ;O
ministerial;O
,;O
 ;O
pois;O
 ;O
tais;O
 ;O
dizeres;O
 ;O
por;O
 ;O
si;O
 ;O
só;O
 ;O
não;O
 ;O
caracterizam;O
 ;O
fatos;O
 ;O
ofensivos;O
 ;O
à;O
 ;O
honra;O
 ;O
de;O
 ;O
quem;O
 ;O
quer;O
 ;O
que;O
 ;O
seja;O
 ;O
e;O
 ;O
podem;O
 ;O
ser;O
 ;O
confirmados;O
 ;O
por;O
 ;O
consultas;O
 ;O
específicas;O
,;O
 ;O
afastando;O
,;O
 ;O
no;O
 ;O
ponto;O
,;O
 ;O
o;O
 ;O
necessário;O
 ;O
animus;O
 ;O
diffamandi;O
.;O
 ;O
"
";O
"
";O
Necessário;O
 ;O
registrar;O
 ;O
que;O
 ;O
a;O
 ;O
presente;O
 ;O
ação;O
 ;O
privada;O
 ;O
repete;O
 ;O
os;O
 ;O
termos;O
 ;O
de;O
 ;O
outras;O
 ;O
em;O
 ;O
que;O
 ;O
membros;O
 ;O
da;O
 ;O
família;O
 ;O
Barbalho;B_Pessoa
 ;I_Pessoa
imputaram;O
 ;O
ao;O
 ;O
querelado;O
 ;O
os;O
 ;O
mesmos;O
 ;O
crimes;O
 ;O
(;O
PETs;B_Precedente
 ;I_Precedente
7107;I_Precedente
,;I_Precedente
 ;I_Precedente
7111;I_Precedente
,;I_Precedente
 ;I_Precedente
7164;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
7167;I_Precedente
);I_Precedente
.;O
 ;O
"
";O
"
";O
Consoante;O
 ;O
já;O
 ;O
consignado;O
 ;O
anteriormente;O
,;O
 ;O
em;O
 ;O
decisões;O
 ;O
nas;O
 ;O
PETs;B_Precedente
 ;I_Precedente
7107;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
7167;I_Precedente
,;I_Precedente
 ;O
a;O
 ;O
querelante;O
 ;O
pertence;O
 ;O
a;O
 ;O
uma;O
 ;O
família;O
 ;O
tradicional;O
 ;O
na;O
 ;O
política;O
 ;O
do;O
 ;O
Estado;O
 ;O
do;O
 ;O
Pará;O
 ;O
e;O
 ;O
também;O
 ;O
exerce;O
 ;O
o;O
 ;O
cargo;O
 ;O
de;O
 ;O
Deputada;O
 ;O
Federal;O
,;O
 ;O
como;O
 ;O
o;O
 ;O
querelado;O
,;O
 ;O
integrando;O
,;O
 ;O
contudo;O
,;O
 ;O
grupos;O
 ;O
políticos;O
 ;O
rivais;O
.;O
 ;O
Novamente;O
 ;O
registro;O
 ;O
que;O
 ;O
a;O
 ;O
animosidade;O
 ;O
e;O
 ;O
litigiosidade;O
 ;O
entre;O
 ;O
as;O
 ;O
partes;O
 ;O
restam;O
 ;O
evidenciadas;O
 ;O
pelas;O
 ;O
diversas;O
 ;O
ações;O
 ;O
penais;O
 ;O
mútuas;O
,;O
 ;O
envolvendo;O
 ;O
elas;O
 ;O
próprias;O
 ;O
e;O
 ;O
seus;O
 ;O
familiares;O
.;O
 ;O
Apenas;O
 ;O
para;O
 ;O
ilustrar;O
:;O
 ;O
o;O
 ;O
querelado;O
 ;O
apresentou;O
 ;O
as;O
 ;O
seguintes;O
 ;O
representações;O
 ;O
e;O
 ;O
ações;O
 ;O
em;O
 ;O
relação;O
 ;O
ao;O
 ;O
querelante;O
 ;O
e;O
 ;O
seus;O
 ;O
familiares;O
 ;O
os;O
 ;O
INQs;B_Precedente
 ;I_Precedente
4.034;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
4189;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
as;I_Precedente
 ;I_Precedente
PETs;I_Precedente
 ;I_Precedente
5558;I_Precedente
,;I_Precedente
 ;I_Precedente
5629;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
5639;I_Precedente
.;I_Precedente
 ;O
Já;O
 ;O
a;O
 ;O
querelante;O
 ;O
e;O
 ;O
seus;O
 ;O
familiares;O
 ;O
apresentaram;O
 ;O
em;O
 ;O
relação;O
 ;O
ao;O
 ;O
querelado;O
 ;O
as;O
 ;O
PETs;B_Precedente
 ;I_Precedente
7107;I_Precedente
,;I_Precedente
 ;I_Precedente
7111;I_Precedente
,;I_Precedente
 ;I_Precedente
7164;I_Precedente
,;I_Precedente
 ;I_Precedente
7167;I_Precedente
 ;I_Precedente
e;I_Precedente
 ;I_Precedente
7168;I_Precedente
.;I_Precedente
 ;O
"
";O
"
";O
Neste;O
 ;O
caso;O
,;O
 ;O
porém;O
,;O
 ;O
entendo;O
 ;O
sequer;O
 ;O
necessária;O
 ;O
a;O
 ;O
aplicação;O
 ;O
do;O
 ;O
manto;O
 ;O
protetor;O
 ;O
da;O
 ;O
imunidade;O
 ;O
material;O
,;O
 ;O
porquanto;O
,;O
 ;O
como;O
 ;O
enfatizado;O
 ;O
anteriormente;O
,;O
 ;O
não;O
 ;O
restaram;O
 ;O
demonstrados;O
,;O
 ;O
em;O
 ;O
relação;O
 ;O
à;O
 ;O
querelante;O
,;O
 ;O
fatos;O
 ;O
determinados;O
 ;O
dirigidos;O
 ;O
à;O
 ;O
sua;O
 ;O
pessoa;O
 ;O
que;O
 ;O
lhe;O
 ;O
pudessem;O
 ;O
ofender;O
 ;O
a;O
 ;O
honra;O
.;O
 ;O
"
";O
"
";O
Nos;O
 ;O
dizeres;O
 ;O
da;O
 ;O
doutrina;O
:;O
 ;O
"
";O
"
";O
Para;O
 ;O
que;O
 ;O
se;O
 ;O
configure;O
 ;O
a;O
 ;O
difamação;O
 ;O
deve;O
 ;O
existir;O
 ;O
uma;O
 ;O
imputação;O
 ;O
de;O
 ;O
fatos;O
 ;O
determinados;O
,;O
 ;O
sejam;O
 ;O
eles;O
 ;O
falsos;O
 ;O
ou;O
 ;O
verdadeiros;O
,;O
 ;O
à;O
 ;O
pessoa;O
 ;O
determinada;O
 ;O
ou;O
 ;O
mesmo;O
 ;O
a;O
 ;O
pessoas;O
 ;O
também;O
 ;O
determinadas;O
,;O
 ;O
que;O
 ;O
tenha;O
 ;O
por;O
 ;O
finalidade;O
 ;O
macular;O
 ;O
a;O
 ;O
sua;O
 ;O
reputação;O
,;O
 ;O
vale;O
 ;O
dizer;O
,;O
 ;O
sua;O
 ;O
honra;O
 ;O
objetiva;O
 ;O
(;O
GRECO;B_Doutrinador
,;I_Doutrinador
 ;I_Doutrinador
Rogério;I_Doutrinador
.;I_Doutrinador
 ;I_Doutrinador
Código;I_Doutrinador
 ;I_Doutrinador
Penal;I_Doutrinador
 ;I_Doutrinador
Comentado;I_Doutrinador
.;I_Doutrinador
 ;I_Doutrinador
Editora;I_Doutrinador
 ;I_Doutrinador
Impetus;I_Doutrinador
,;I_Doutrinador
 ;I_Doutrinador
10;I_Doutrinador
 ;I_Doutrinador
ª;I_Doutrinador
 ;I_Doutrinador
Ed;I_Doutrinador
,;I_Doutrinador
 ;I_Doutrinador
p;I_Doutrinador
.;I_Doutrinador
 ;I_Doutrinador
428;I_Doutrinador
);I_Doutrinador
.;O
Por;O
 ;O
fim;O
,;O
 ;O
em;O
 ;O
relação;O
 ;O
à;O
 ;O
possível;O
 ;O
injúria;O
 ;O
sofrida;O
,;O
 ;O
a;O
 ;O
jurisprudência;O
 ;O
desta;O
 ;O
Corte;O
 ;O
consolidou;O
-;O
se;O
 ;O
no;O
 ;O
sentido;O
 ;O
de;O
 ;O
que;O
 ;O
para;O
 ;O
a;O
 ;O
incidência;O
 ;O
dos;O
 ;O
tipos;O
 ;O
penais;O
 ;O
referentes;O
 ;O
à;O
 ;O
calúnia;O
,;O
 ;O
à;O
 ;O
difamação;O
 ;O
e;O
 ;O
à;O
 ;O
injúria;O
,;O
 ;O
o;O
 ;O
mero;O
 ;O
animus;O
 ;O
narrandi;O
 ;O
não;O
 ;O
configura;O
 ;O
o;O
 ;O
dolo;O
 ;O
imprescindível;O
 ;O
à;O
 ;O
configuração;O
 ;O
de;O
 ;O
tais;O
 ;O
delitos;O
 ;O
(;O
RHC;B_Precedente
 ;I_Precedente
81.750;I_Precedente
/;I_Precedente
SP;I_Precedente
,;I_Precedente
 ;I_Precedente
Rel;I_Precedente
.;I_Precedente
 ;I_Precedente
Min;I_Precedente
.;I_Precedente
 ;I_Precedente
Celso;I_Precedente
 ;I_Precedente
de;I_Precedente
 ;I_Precedente
Mello;I_Precedente
,;I_Precedente
 ;I_Precedente
Segunda;I_Precedente
 ;I_Precedente
Turma;I_Precedente
,;I_Precedente
 ;I_Precedente
DJe;I_Precedente
 ;I_Precedente
de;I_Precedente
 ;I_Precedente
09-08-2007;I_Precedente
);I_Precedente
.;O
 ;O
"
";O
"
";O
A;O
 ;O
mesma;O
 ;O
razão;O
 ;O
de;O
 ;O
decidir;O
 ;O
deve;O
 ;O
ser;O
 ;O
aplicada;O
 ;O
ao;O
 ;O
presente;O
 ;O
caso;O
,;O
 ;O
uma;O
 ;O
vez;O
 ;O
que;O
 ;O
não;O
 ;O
se;O
 ;O
diferencia;O
 ;O
de;O
 ;O
forma;O
 ;O
substancial;O
 ;O
do;O
 ;O
citado;O
 ;O
julgado;O
.;O
 ;O
"
";O
"
";O
Ante;O
 ;O
o;O
 ;O
exposto;O
,;O
 ;O
nego;O
 ;O
seguimento;O
 ;O
à;O
 ;O
queixa;O
-;O
crime;O
,;O
 ;O
com;O
 ;O
fundamento;O
 ;O
no;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
395;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
III;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
CPP;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
c;I_Ref. Legislativa
/;I_Ref. Legislativa
c;I_Ref. Legislativa
 ;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
21;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§;I_Ref. Legislativa
 ;I_Ref. Legislativa
1º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
RISTF;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
"
";O
"
";O
A;O
 ;O
Agravante;O
 ;O
insiste;O
 ;O
na;O
 ;O
viabilidade;O
 ;O
da;O
 ;O
queixa;O
-;O
crime;O
 ;O
à;O
 ;O
afirmação;O
 ;O
de;O
 ;O
que;O
 ;O
preenchidos;O
 ;O
os;O
 ;O
requisitos;O
 ;O
exigidos;O
 ;O
na;O
 ;O
lei;O
 ;O
penal;O
 ;O
e;O
 ;O
processual;O
 ;O
penal;O
.;O
 ;O
Ressalta;O
,;O
 ;O
no;O
 ;O
que;O
 ;O
tange;O
 ;O
ao;O
 ;O
crime;O
 ;O
de;O
 ;O
difamação;O
,;O
 ;O
que;O
 ;O
a;O
 ;O
narrativa;O
 ;O
fática;O
 ;O
da;O
 ;O
peça;O
 ;O
acusatória;O
 ;O
especifica;O
 ;O
o;O
 ;O
fato;O
 ;O
criminoso;O
 ;O
falsamente;O
 ;O
imputado;O
.;O
 ;O
Aduz;O
 ;O
ainda;O
 ;O
“não;O
 ;O
há;O
 ;O
como;O
 ;O
exigir;O
 ;O
da;O
 ;O
querelante;O
 ;O
que;O
 ;O
especifique;O
 ;O
ainda;O
 ;O
mais;O
 ;O
fatos;O
 ;O
determinados;O
 ;O
quando;O
 ;O
se;O
 ;O
trata;O
 ;O
de;O
 ;O
acusação;O
 ;O
de;O
 ;O
calúnia;O
 ;O
que;O
 ;O
diz;O
 ;O
respeito;O
 ;O
a;O
 ;O
crime;O
 ;O
formal;O
,;O
 ;O
pois;O
 ;O
quando;O
 ;O
o;O
 ;O
Querelado;O
 ;O
afirma;O
 ;O
que;O
 ;O
a;O
 ;O
Querelante;O
 ;O
simboliza;O
 ;O
a;O
 ;O
maior;O
 ;O
organização;O
 ;O
criminosa;O
 ;O
do;O
 ;O
país;O
 ;O
ele;O
 ;O
já;O
 ;O
se;O
 ;O
adequa;O
 ;O
perfeitamente;O
 ;O
a;O
 ;O
imputação;O
 ;O
prevista;O
 ;O
no;O
 ;O
crime;O
 ;O
de;O
 ;O
organização;O
 ;O
criminosa;O
.;O
”;O
 ;O
"
";O
"
";O
Da;O
 ;O
mesma;O
 ;O
forma;O
,;O
 ;O
em;O
 ;O
relação;O
 ;O
aos;O
 ;O
crimes;O
 ;O
de;O
 ;O
difamação;O
 ;O
e;O
 ;O
injúria;O
,;O
 ;O
argumenta;O
 ;O
que;O
 ;O
houve;O
 ;O
descrição;O
 ;O
adequada;O
 ;O
das;O
 ;O
condutas;O
 ;O
criminosas;O
.;O
 ;O
"
";O
"
";O
Nada;O
 ;O
colhe;O
 ;O
o;O
 ;O
agravo;O
.;O
 ;O
"
";O
"
";O
Apesar;O
 ;O
da;O
 ;O
argumentação;O
 ;O
da;O
 ;O
ora;O
 ;O
Agravante;O
,;O
 ;O
conforme;O
 ;O
esclarecido;O
 ;O
na;O
 ;O
decisão;O
 ;O
monocrática;O
 ;O
guerreada;O
,;O
 ;O
a;O
 ;O
imputação;O
 ;O
caluniosa;O
,;O
 ;O
nos;O
 ;O
termos;O
 ;O
da;O
 ;O
lei;O
,;O
 ;O
deve;O
 ;O
ser;O
 ;O
precisa;O
.;O
 ;O
Afirmar;O
 ;O
que;O
 ;O
o;O
 ;O
Querelado;O
 ;O
teria;O
 ;O
dito;O
 ;O
que;O
 ;O
“a;O
 ;O
família;O
 ;O
Barbalho;B_Pessoa
 ;I_Pessoa
simboliza;O
 ;O
a;O
 ;O
maior;O
 ;O
organização;O
 ;O
criminosa;O
 ;O
do;O
 ;O
país”;O
 ;O
não;O
 ;O
é;O
 ;O
conduta;O
 ;O
que;O
 ;O
guarde;O
 ;O
adequação;O
 ;O
às;O
 ;O
exigências;O
 ;O
do;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
138;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Código;I_Ref. Legislativa
 ;I_Ref. Legislativa
Penal;I_Ref. Legislativa
 ;I_Ref. Legislativa
(;O
“Caluniar;O
 ;O
alguém;O
,;O
 ;O
imputando;O
-;O
lhe;O
 ;O
falsamente;O
 ;O
fato;O
 ;O
definido;O
 ;O
como;O
 ;O
crime”;O
);O
.;O
 ;O
"
";O
"
";O
O;O
 ;O
tipo;O
 ;O
penal;O
 ;O
em;O
 ;O
questão;O
 ;O
(;O
“caluniar;O
 ;O
alguém;O
,;O
 ;O
imputando;O
-;O
lhe;O
 ;O
falsamente;O
 ;O
fato;O
 ;O
definido;O
 ;O
como;O
 ;O
crime;O
);O
 ;O
exige;O
 ;O
que;O
 ;O
a;O
 ;O
imputação;O
 ;O
caluniosa;O
 ;O
seja;O
 ;O
dirigida;O
 ;O
a;O
 ;O
pessoa;O
 ;O
determinada;O
 ;O
e;O
 ;O
não;O
 ;O
família;O
 ;O
ou;O
 ;O
grupo;O
.;O
 ;O
Ademais;O
,;O
 ;O
o;O
 ;O
vocábulo;O
 ;O
“simbolizar”;O
 ;O
não;O
 ;O
corresponde;O
 ;O
aos;O
 ;O
núcleos;O
 ;O
do;O
 ;O
tipo;O
 ;O
“promover;O
,;O
 ;O
constituir;O
,;O
 ;O
financiar;O
 ;O
ou;O
 ;O
integrar”;O
 ;O
organização;O
 ;O
criminosa;O
 ;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
2º;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
12.850/2013;I_Ref. Legislativa
);I_Ref. Legislativa
,;O
 ;O
como;O
 ;O
quer;O
 ;O
fazer;O
 ;O
crer;O
 ;O
a;O
 ;O
ora;O
 ;O
Agravante;O
.;O
 ;O
"
";O
"
";O
Da;O
 ;O
mesma;O
 ;O
forma;O
,;O
 ;O
as;O
 ;O
imputações;O
 ;O
dos;O
 ;O
crimes;O
 ;O
de;O
 ;O
difamação;O
 ;O
e;O
 ;O
injúria;O
 ;O
apresentadas;O
 ;O
na;O
 ;O
queixa;O
 ;O
crime;O
 ;O
não;O
 ;O
se;O
 ;O
dirigem;O
 ;O
diretamente;O
 ;O
à;O
 ;O
ora;O
 ;O
Agravante;O
,;O
 ;O
mas;O
 ;O
sim;O
 ;O
à;O
 ;O
família;O
 ;O
Barbalho;B_Pessoa
 ;I_Pessoa
(;I_Pessoa
em;O
 ;O
alguns;O
 ;O
momentos;O
 ;O
há;O
 ;O
referências;O
 ;O
a;O
 ;O
“eles”;O
);O
,;O
 ;O
por;O
 ;O
isso;O
 ;O
a;O
 ;O
compreensão;O
 ;O
in;O
 ;O
casu;O
 ;O
de;O
 ;O
que;O
 ;O
as;O
 ;O
ofensas;O
 ;O
não;O
 ;O
se;O
 ;O
enquadram;O
 ;O
aos;O
 ;O
tipos;O
 ;O
penais;O
 ;O
propostos;O
.;O
 ;O
"
";O
"
";O
As;O
 ;O
expressões;O
 ;O
“Barbalho;I_Pessoa
 ;I_Pessoa
é;O
 ;O
sinônimo;O
 ;O
de;O
 ;O
roubo;O
,;O
 ;O
safadeza;O
 ;O
e;O
 ;O
pornografia”;O
 ;O
e;O
 ;O
“eles;O
 ;O
são;O
 ;O
covardes”;O
 ;O
não;O
 ;O
se;O
 ;O
apresentam;O
,;O
 ;O
como;O
 ;O
exigido;O
 ;O
pelo;O
 ;O
tipos;O
 ;O
penais;O
 ;O
propostos;O
,;O
 ;O
claramente;O
 ;O
direcionadas;O
 ;O
à;O
 ;O
agravante;O
.;O
 ;O
"
";O
"
";O
Consabido;O
 ;O
que;O
,;O
 ;O
no;O
 ;O
âmbito;O
 ;O
do;O
 ;O
processo;O
 ;O
penal;O
,;O
 ;O
a;O
 ;O
aptidão;O
 ;O
de;O
 ;O
uma;O
 ;O
acusação;O
 ;O
para;O
 ;O
dar;O
 ;O
causa;O
 ;O
à;O
 ;O
instauração;O
 ;O
do;O
 ;O
processo;O
 ;O
é;O
 ;O
regulada;O
 ;O
pelo;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
41;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Código;I_Ref. Legislativa
 ;I_Ref. Legislativa
de;I_Ref. Legislativa
 ;I_Ref. Legislativa
Processo;I_Ref. Legislativa
 ;I_Ref. Legislativa
Penal;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
a;O
 ;O
dispor;O
:;O
 ;O
"
";O
"
";O
Art;O
.;O
 ;O
41;O
.;O
 ;O
A;O
 ;O
denúncia;O
 ;O
ou;O
 ;O
queixa;O
 ;O
conterá;O
 ;O
a;O
 ;O
exposição;O
 ;O
do;O
 ;O
fato;O
 ;O
criminoso;O
,;O
 ;O
com;O
 ;O
todas;O
 ;O
as;O
 ;O
suas;O
 ;O
circunstâncias;O
,;O
 ;O
a;O
 ;O
qualificação;O
 ;O
do;O
 ;O
acusado;O
 ;O
ou;O
 ;O
esclarecimentos;O
 ;O
pelos;O
 ;O
quais;O
 ;O
se;O
 ;O
possa;O
 ;O
identificá;O
-;O
lo;O
,;O
 ;O
a;O
 ;O
classificação;O
 ;O
do;O
 ;O
crime;O
 ;O
e;O
,;O
 ;O
quando;O
 ;O
necessário;O
,;O
 ;O
o;O
 ;O
rol;O
 ;O
das;O
 ;O
testemunhas;O
.;O
 ;O
"
";O
"
";O
Isso;O
 ;O
significa;O
 ;O
que;O
 ;O
a;O
 ;O
imputação;O
 ;O
deve;O
 ;O
conter;O
 ;O
a;O
 ;O
narrativa;O
 ;O
precisa;O
 ;O
que;O
 ;O
corresponda;O
 ;O
a;O
 ;O
todos;O
 ;O
os;O
 ;O
elementos;O
 ;O
constitutivos;O
 ;O
do;O
 ;O
tipo;O
 ;O
legal;O
 ;O
cuja;O
 ;O
prática;O
 ;O
se;O
 ;O
acusa;O
,;O
 ;O
ou;O
 ;O
seja;O
,;O
 ;O
os;O
 ;O
fatos;O
 ;O
atribuídos;O
 ;O
devem;O
 ;O
estar;O
 ;O
claramente;O
 ;O
individualizados;O
,;O
 ;O
de;O
 ;O
modo;O
 ;O
a;O
 ;O
prestigiar;O
,;O
 ;O
inclusive;O
,;O
 ;O
o;O
 ;O
princípio;O
 ;O
constitucional;O
 ;O
da;O
 ;O
ampla;O
 ;O
defesa;O
.;O
 ;O
"
";O
"
";O
A;O
 ;O
esse;O
 ;O
respeito;O
 ;O
o;O
 ;O
magistério;O
 ;O
de;O
 ;O
Eugênio;B_Pessoa
 ;I_Pessoa
Pacelli;I_Pessoa
 ;I_Pessoa
de;I_Pessoa
 ;I_Pessoa
Oliveira;I_Pessoa
 ;I_Pessoa
e;I_Pessoa
 ;I_Pessoa
Douglas;I_Pessoa
 ;I_Pessoa
"
";I_Pessoa
"
";I_Pessoa
Fischer;I_Pessoa
:;I_Pessoa
 ;O
"
";O
"
";O
O;O
 ;O
essencial;O
 ;O
em;O
 ;O
qualquer;O
 ;O
peça;O
 ;O
acusatória;O
,;O
 ;O
seja;O
 ;O
ela;O
 ;O
denúncia;O
,;O
 ;O
seja;O
 ;O
queixa;O
,;O
 ;O
é;O
 ;O
a;O
 ;O
imputação;O
 ;O
,;O
 ;O
com;O
 ;O
a;O
 ;O
precisa;O
 ;O
atribuição;O
 ;O
a;O
 ;O
alguém;O
 ;O
do;O
 ;O
cometimento;O
 ;O
ou;O
 ;O
da;O
 ;O
prática;O
 ;O
de;O
 ;O
um;O
 ;O
fato;O
 ;O
bem;O
 ;O
especificado;O
.;O
 ;O
Esse;O
,;O
 ;O
ou;O
 ;O
esses;O
,;O
 ;O
os;O
 ;O
fatos;O
,;O
 ;O
devem;O
 ;O
ser;O
 ;O
descritos;O
 ;O
com;O
 ;O
rigor;O
 ;O
de;O
 ;O
detalhes;O
,;O
 ;O
para;O
 ;O
que;O
 ;O
sobre;O
 ;O
eles;O
 ;O
se;O
 ;O
desenvolva;O
 ;O
a;O
 ;O
atividade;O
 ;O
probatória;O
.;O
 ;O
A;O
 ;O
exigência;O
 ;O
de;O
 ;O
delimitação;O
 ;O
precisa;O
 ;O
do;O
 ;O
fato;O
 ;O
imputado;O
 ;O
encontra;O
-;O
se;O
 ;O
na;O
 ;O
linha;O
 ;O
de;O
 ;O
