Token;Tag
Pierpaolo;B_Pessoa
 ;I_Pessoa
Bottini;I_Pessoa
,;I_Pessoa
 ;O
pelos;O
 ;O
"colaboradores;";O
 ;O
pelo;O
 ;O
Doutor;O
 ;O
Cezar;B_Pessoa
 ;I_Pessoa
Roberto;I_Pessoa
 ;I_Pessoa
Bitencourt;I_Pessoa
,;I_Pessoa
 ;O
pelo;O
 ;O
interessado;O
 ;O
Rodrigo;B_Pessoa
 ;I_Pessoa
Rocha;I_Pessoa
 ;I_Pessoa
"Loures;";I_Pessoa
 ;O
e;O
 ;O
do;O
 ;O
Procurador;O
-;O
Geral;O
 ;O
da;O
 ;O
República;O
.;O
 ;O
Portanto;O
,;O
 ;O
Vossa;O
 ;O
Excelência;O
 ;O
encaminha;O
 ;O
no;O
 ;O
sentido;O
 ;O
de;O
 ;O
aceitar;O
 ;O
as;O
 ;O
quatro;O
 ;O
sustentações;O
 ;O
orais;O
.;O
 ;O
"
";O
"
";O
O;O
 ;O
SENHOR;O
 ;O
MINISTRO;B_Pessoa
 ;I_Pessoa
EDSON;I_Pessoa
 ;I_Pessoa
FACHIN;I_Pessoa
 ;I_Pessoa
(;O
RELATOR;O
);O
 ;O
-;O
 ;O
"
";O
"
";O
Perfeitamente;O
.;O
 ;O
"
";O
"
";O
A;O
 ;O
SENHORA;O
 ;O
MINISTRA;B_Pessoa
 ;I_Pessoa
CÁRMEN;I_Pessoa
 ;I_Pessoa
LÚCIA;I_Pessoa
 ;I_Pessoa
(;O
PRESIDENTE;O
);O
 ;O
-;O
 ;O
Indago;O
 ;O
dos;O
 ;O
Senhores;O
 ;O
Ministros;O
,;O
 ;O
diante;O
 ;O
do;O
 ;O
encaminhamento;O
 ;O
feito;O
,;O
 ;O
se;O
 ;O
há;O
 ;O
alguma;O
 ;O
objeção;O
.;O
 ;O
Não;O
 ;O
havendo;O
 ;O
portanto;O
,;O
 ;O
assim;O
 ;O
será;O
 ;O
feito;O
.;O
 ;O
"
";O
"
";O
Relatório;O
 ;O
"
";O
"
";O
21/06/2017;O
 ;O
PLENÁRIO;O
 ;O
"
";O
"
";O
QUESTÃO;O
 ;O
DE;O
 ;O
ORDEM;O
 ;O
NA;O
 ;O
PETIÇÃO;B_Precedente
 ;I_Precedente
7.074;I_Precedente
 ;I_Precedente
DISTRITO;I_Precedente
 ;I_Precedente
FEDERAL;I_Precedente
 ;I_Precedente
"
";O
"
";O
RELATOR;O
 ;O
:;O
 ;O
MIN;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
EDSON;I_Pessoa
 ;I_Pessoa
FACHINREQTE;O
.;O
(;O
S;O
);O
 ;O
:;O
REINALDO;B_Pessoa
 ;I_Pessoa
AZAMBUJA;I_Pessoa
 ;I_Pessoa
SILVA;I_Pessoa
 ;I_Pessoa
ADV;O
.;O
(;O
A;O
/;O
S;O
);O
 ;O
:;O
GUSTAVO;B_Pessoa
 ;I_Pessoa
PASSARELLI;I_Pessoa
 ;I_Pessoa
DA;I_Pessoa
 ;I_Pessoa
SILVA;I_Pessoa
 ;I_Pessoa
REQDO;O
.;O
(;O
A;O
/;O
S;O
);O
 ;O
:;O
MINISTÉRIO;O
 ;O
PÚBLICO;O
 ;O
FEDERAL;O
 ;O
PROC;O
.;O
(;O
A;O
/;O
S;O
);O
(;O
ES;O
);O
 ;O
:;O
PROCURADOR;O
-;O
GERAL;O
 ;O
DA;O
 ;O
REPÚBLICA;O
 ;O
"
";O
"
";O
R;O
 ;O
E;O
 ;O
L;O
 ;O
A;O
 ;O
T;O
 ;O
Ó;O
 ;O
R;O
 ;O
I;O
 ;O
O;O
 ;O
"
";O
"
";O
O;O
 ;O
SENHOR;O
 ;O
MINISTRO;B_Pessoa
 ;I_Pessoa
EDSON;I_Pessoa
 ;I_Pessoa
FACHIN;I_Pessoa
 ;I_Pessoa
(;O
RELATOR;O
);O
:;O
 ;O
Inicio;O
 ;O
o;O
 ;O
relatório;O
 ;O
com;O
 ;O
breve;O
 ;O
contextualização;O
.;O
 ;O
"
";O
"
";O
Cumpre;O
,;O
 ;O
preambularmente;O
,;O
 ;O
esclarecer;O
 ;O
que;O
 ;O
na;O
 ;O
PET;B_Precedente
 ;I_Precedente
7.074;I_Precedente
 ;I_Precedente
se;O
 ;O
processa;O
 ;O
insurgência;O
 ;O
quanto;O
 ;O
à;O
 ;O
distribuição;O
,;O
 ;O
por;O
 ;O
prevenção;O
 ;O
e;O
 ;O
não;O
 ;O
por;O
 ;O
sorteio;O
,;O
 ;O
dos;O
 ;O
autos;O
 ;O
em;O
 ;O
que;O
 ;O
homologados;O
 ;O
os;O
 ;O
acordos;O
 ;O
de;O
 ;O
colaboração;O
 ;O
premiada;O
 ;O
celebrados;O
 ;O
entre;O
 ;O
o;O
 ;O
Ministério;O
 ;O
Público;O
 ;O
Federal;O
 ;O
e;O
 ;O
integrantes;O
 ;O
do;O
 ;O
Grupo;O
 ;O
J&F;O
.;O
 ;O
Essa;O
 ;O
irresignação;O
 ;O
específica;O
 ;O
está;O
 ;O
submetida;O
 ;O
no;O
 ;O
âmbito;O
 ;O
de;O
 ;O
recurso;O
 ;O
próprio;O
 ;O
a;O
 ;O
ser;O
 ;O
apreciado;O
,;O
 ;O
quanto;O
 ;O
a;O
 ;O
isso;O
,;O
 ;O
isto;O
 ;O
é;O
,;O
 ;O
à;O
 ;O
distribuição;O
 ;O
por;O
 ;O
prevenção;O
,;O
 ;O
em;O
 ;O
momento;O
 ;O
distinto;O
 ;O
pelo;O
 ;O
colegiado;O
.;O
 ;O
Tem;O
,;O
 ;O
pois;O
,;O
 ;O
a;O
 ;O
Petição;O
 ;O
em;O
 ;O
tela;O
 ;O
tal;O
 ;O
finalidade;O
 ;O
ao;O
 ;O
ser;O
 ;O
posta;O
 ;O
para;O
 ;O
exame;O
 ;O
e;O
 ;O
apreciação;O
.;O
 ;O
"
";O
"
";O
Nada;O
 ;O
obstante;O
,;O
 ;O
dali;O
 ;O
derivam;O
 ;O
questões;O
 ;O
mais;O
 ;O
amplas;O
.;O
 ;O
Ocorre;O
,;O
 ;O
pois;O
,;O
 ;O
que;O
 ;O
no;O
 ;O
bojo;O
 ;O
do;O
 ;O
debate;O
 ;O
ali;O
 ;O
existente;O
,;O
 ;O
exsurgem;O
,;O
 ;O
de;O
 ;O
modo;O
 ;O
direto;O
 ;O
ou;O
 ;O
ainda;O
 ;O
mediato;O
,;O
 ;O
no;O
 ;O
mesmo;O
 ;O
contexto;O
,;O
 ;O
questionamentos;O
 ;O
sobre;O
 ;O
o;O
 ;O
conteúdo;O
 ;O
dos;O
 ;O
acordos;O
 ;O
formalizados;O
 ;O
entre;O
 ;O
os;O
 ;O
colaboradores;O
 ;O
e;O
 ;O
o;O
 ;O
Ministério;O
 ;O
Público;O
 ;O
Federal;O
,;O
 ;O
aptos;O
 ;O
a;O
 ;O
ensejarem;O
 ;O
esta;O
 ;O
Questão;O
 ;O
de;O
 ;O
Ordem;O
,;O
 ;O
com;O
 ;O
enfoque;O
,;O
 ;O
na;O
 ;O
essência;O
,;O
 ;O
nos;O
 ;O
limites;O
 ;O
da;O
 ;O
atuação;O
 ;O
jurisdicional;O
 ;O
no;O
 ;O
instituto;O
 ;O
jurídico;O
 ;O
em;O
 ;O
análise;O
 ;O
e;O
 ;O
seus;O
 ;O
reflexos;O
 ;O
na;O
 ;O
persecutio;O
 ;O
criminis;O
,;O
 ;O
à;O
 ;O
luz;O
 ;O
das;O
 ;O
garantias;O
 ;O
constitucionais;O
 ;O
e;O
 ;O
das;O
 ;O
normas;O
 ;O
regulamentadoras;O
 ;O
previstas;O
 ;O
na;O
 ;O
Lei;B_Ref. Legislativa
 ;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
12.850/2013;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
"
";O
"
";O
A;O
 ;O
presente;O
 ;O
Questão;O
 ;O
de;O
 ;O
Ordem;O
,;O
 ;O
em;O
 ;O
síntese;O
,;O
 ;O
se;O
 ;O
propõe;O
 ;O
a;O
 ;O
expor;O
 ;O
ao;O
 ;O
Plenário;O
 ;O
desta;O
 ;O
Suprema;O
 ;O
Corte;O
 ;O
questionamentos;O
 ;O
que;O
 ;O
permeiam;O
 ;O
acordos;O
 ;O
de;O
 ;O
colaboração;O
 ;O
premiada;O
 ;O
e;O
 ;O
o;O
 ;O
subsequente;O
 ;O
ato;O
 ;O
de;O
 ;O
homologação;O
 ;O
judicial;O
,;O
 ;O
viabilizando;O
 ;O
a;O
 ;O
ampliação;O
 ;O
do;O
 ;O
debate;O
 ;O
para;O
 ;O
que;O
 ;O
dois;O
 ;O
pontos;O
 ;O
sensíveis;O
 ;O
acerca;O
 ;O
do;O
 ;O
instituto;O
 ;O
sejam;O
 ;O
dirimidos;O
 ;O
pela;O
 ;O
composição;O
 ;O
plena;O
 ;O
do;O
 ;O
Tribunal;O
.;O
 ;O
Tais;O
 ;O
"
";O
"
";O
Relatório;O
 ;O
pontos;O
 ;O
são;O
 ;O
suscitados;O
 ;O
em;O
 ;O
variadas;O
 ;O
controvérsias;O
 ;O
deduzidas;O
 ;O
nesta;O
 ;O
Corte;O
,;O
 ;O
inclusive;O
 ;O
sob;O
 ;O
a;O
 ;O
relatoria;O
 ;O
do;O
 ;O
ora;O
 ;O
proponente;O
,;O
 ;O
a;O
 ;O
merecer;O
,;O
 ;O
com;O
 ;O
abrigo;O
 ;O
no;O
 ;O
inciso;B_Ref. Legislativa
 ;I_Ref. Legislativa
IV;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
7°;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
RISTF;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
se;O
 ;O
manifeste;O
 ;O
o;O
 ;O
Plenário;O
,;O
 ;O
no;O
 ;O
âmbito;O
 ;O
de;O
 ;O
sua;O
 ;O
competência;O
,;O
 ;O
a;O
 ;O
fim;O
 ;O
de;O
 ;O
resolver;O
 ;O
as;O
 ;O
dúvidas;O
 ;O
ora;O
 ;O
submetidas;O
 ;O
sobre;O
 ;O
a;O
 ;O
interpretação;O
 ;O
do;O
 ;O
Regimento;O
.;O
 ;O
"
";O
"
";O
Nesse;O
 ;O
sentido;O
 ;O
são;O
 ;O
as;O
 ;O
alegações;O
,;O
 ;O
por;O
 ;O
exemplo;O
,;O
 ;O
de;O
 ;O
Eduardo;B_Pessoa
 ;I_Pessoa
Cosentino;I_Pessoa
 ;I_Pessoa
Cunha;I_Pessoa
 ;I_Pessoa
formuladas;O
 ;O
na;O
 ;O
AC;B_Precedente
 ;I_Precedente
4.325;I_Precedente
,;I_Precedente
 ;O
sobre;O
 ;O
a;O
 ;O
impossibilidade;O
 ;O
de;O
 ;O
homologação;O
 ;O
do;O
 ;O
acordo;O
 ;O
de;O
 ;O
colaboração;O
 ;O
premiada;O
 ;O
firmado;O
 ;O
pelos;O
 ;O
integrantes;O
 ;O
do;O
 ;O
Grupo;O
 ;O
J&F;O
,;O
 ;O
ao;O
 ;O
argumento;O
 ;O
de;O
 ;O
ilegalidade;O
 ;O
da;O
 ;O
avença;O
,;O
 ;O
bem;O
 ;O
como;O
 ;O
a;O
 ;O
manifestação;O
 ;O
do;O
 ;O
Instituto;O
 ;O
Brasileiro;O
 ;O
do;O
 ;O
Direito;O
 ;O
de;O
 ;O
Defesa;O
 ;O
-;O
 ;O
IBRADD;O
,;O
 ;O
em;O
 ;O
petição;B_Precedente
 ;I_Precedente
protocolizada;I_Precedente
 ;I_Precedente
na;I_Precedente
 ;I_Precedente
PET;I_Precedente
 ;I_Precedente
7.003;I_Precedente
,;I_Precedente
 ;O
no;O
 ;O
sentido;O
 ;O
de;O
 ;O
que;O
 ;O
a;O
 ;O
homologação;O
 ;O
de;O
 ;O
tal;O
 ;O
acordo;O
,;O
 ;O
pela;O
 ;O
dimensão;O
 ;O
verificada;O
,;O
 ;O
deve;O
 ;O
ser;O
 ;O
submetida;O
 ;O
a;O
 ;O
referendo;O
 ;O
do;O
 ;O
Plenário;O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
.;O
 ;O
No;O
 ;O
mesmo;O
 ;O
norte;O
 ;O
também;O
 ;O
se;O
 ;O
verifica;O
 ;O
a;O
 ;O
irresignação;O
 ;O
manifestada;O
 ;O
por;O
 ;O
Carlos;B_Pessoa
 ;I_Pessoa
Alexandre;I_Pessoa
 ;I_Pessoa
Klomfahls;I_Pessoa
 ;I_Pessoa
na;O
 ;O
PET;B_Precedente
 ;I_Precedente
7.003;I_Precedente
,;I_Precedente
 ;O
com;O
 ;O
fundamento;O
 ;O
no;O
 ;O
direito;O
 ;O
de;O
 ;O
petição;O
 ;O
previsto;O
 ;O
no;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
5º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
inciso;I_Ref. Legislativa
 ;I_Ref. Legislativa
XXXIV;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
a;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Constituição;I_Ref. Legislativa
 ;I_Ref. Legislativa
Federal;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
"
";O
"
";O
Assim;O
,;O
 ;O
para;O
 ;O
o;O
 ;O
bom;O
 ;O
andamento;O
 ;O
do;O
 ;O
processo;O
,;O
 ;O
nos;O
 ;O
termos;O
 ;O
do;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
21;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
III;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Regimento;I_Ref. Legislativa
 ;I_Ref. Legislativa
Interno;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Supremo;I_Ref. Legislativa
 ;I_Ref. Legislativa
Tribunal;I_Ref. Legislativa
 ;I_Ref. Legislativa
Federal;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
submeto;O
 ;O
Questão;O
 ;O
de;O
 ;O
Ordem;O
 ;O
à;O
 ;O
deliberação;O
 ;O
do;O
 ;O
Plenário;O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
,;O
 ;O
como;O
 ;O
medida;O
 ;O
de;O
 ;O
materialização;O
 ;O
do;O
 ;O
princípio;O
 ;O
da;O
 ;O
segurança;O
 ;O
jurídica;O
,;O
 ;O
insculpido;O
 ;O
no;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
5º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
XXXVI;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Carta;I_Ref. Legislativa
 ;I_Ref. Legislativa
Magna;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
indicada;O
,;O
 ;O
por;O
 ;O
isso;O
,;O
 ;O
à;O
 ;O
pauta;O
.;O
 ;O
"
";O
"
";O
Pretende;O
-;O
se;O
 ;O
esclarecer;O
 ;O
os;O
 ;O
limites;O
 ;O
de;O
 ;O
atuação;O
 ;O
do;O
 ;O
magistrado;O
 ;O
no;O
 ;O
acordo;O
 ;O
de;O
 ;O
colaboração;O
,;O
 ;O
inclusive;O
 ;O
eventuais;O
 ;O
obstáculos;O
 ;O
e;O
 ;O
circunstâncias;O
 ;O
correlatas;O
,;O
 ;O
tomando;O
 ;O
por;O
 ;O
diretriz;O
 ;O
posicionamentos;O
 ;O
anteriores;O
 ;O
adotados;O
 ;O
em;O
 ;O
casos;O
 ;O
análogos;O
,;O
 ;O
até;O
 ;O
mesmo;O
 ;O
por;O
 ;O
afinidade;O
,;O
 ;O
quando;O
 ;O
do;O
 ;O
juízo;O
 ;O
de;O
 ;O
homologação;O
,;O
 ;O
quer;O
 ;O
no;O
 ;O
que;O
 ;O
diz;O
 ;O
respeito;O
 ;O
a;O
 ;O
eventual;O
 ;O
momento;O
 ;O
processual;O
 ;O
em;O
 ;O
que;O
 ;O
se;O
 ;O
deva;O
 ;O
proceder;O
 ;O
à;O
 ;O
sindicabilidade;O
 ;O
judicial;O
 ;O
das;O
 ;O
cláusulas;O
 ;O
acordadas;O
,;O
 ;O
quer;O
 ;O
no;O
 ;O
que;O
 ;O
diz;O
 ;O
respeito;O
 ;O
à;O
 ;O
atuação;O
 ;O
monocrática;O
 ;O
dos;O
 ;O
integrantes;O
 ;O
desta;O
 ;O
Suprema;O
 ;O
Corte;O
.;O
 ;O
"
";O
"
";O
A;O
 ;O
Questão;O
 ;O
de;O
 ;O
Ordem;O
,;O
 ;O
em;O
 ;O
suma;O
,;O
 ;O
se;O
 ;O
desdobra;O
 ;O
em;O
 ;O
dois;O
 ;O
pontos;O
:;O
 ;O
(;O
i;O
);O
 ;O
competência;O
 ;O
do;O
 ;O
Tribunal;O
 ;O
Pleno;O
,;O
 ;O
e;O
 ;O
(;O
ii;O
);O
 ;O
poderes;O
 ;O
instrutórios;O
 ;O
do;O
 ;O
relator;O
 ;O
para;O
 ;O
homologar;O
 ;O
acordo;O
 ;O
de;O
 ;O
colaboração;O
 ;O
premiada;O
.;O
 ;O
"
";O
"
";O
Relatório;O
 ;O
"
";O
"
";O
No;O
 ;O
âmbito;O
 ;O
da;O
 ;O
colaboração;O
 ;O
premiada;O
,;O
 ;O
almeja;O
-;O
se;O
 ;O
trazer;O
 ;O
ao;O
 ;O
exame;O
 ;O
colegiado;O
 ;O
a;O
 ;O
possível;O
 ;O
diferenciação;O
 ;O
entre;O
 ;O
a;O
 ;O
decisão;O
 ;O
inicial;O
 ;O
de;O
 ;O
homologação;O
 ;O
judicial;O
,;O
 ;O
seus;O
 ;O
limites;O
 ;O
e;O
 ;O
atribuição;O
,;O
 ;O
diante;O
 ;O
da;O
 ;O
análise;O
 ;O
da;O
 ;O
regularidade;O
,;O
 ;O
legalidade;O
 ;O
e;O
 ;O
voluntariedade;O
 ;O
do;O
 ;O
acordo;O
,;O
 ;O
como;O
 ;O
meio;O
 ;O
de;O
 ;O
obtenção;O
 ;O
de;O
 ;O
prova;O
 ;O
à;O
 ;O
luz;O
 ;O
dos;O
 ;O
poderes;O
 ;O
instrutórios;O
 ;O
do;O
 ;O
relator;O
,;O
 ;O
e;O
 ;O
a;O
 ;O
decisão;O
 ;O
colegiada;O
 ;O
de;O
 ;O
mérito;O
,;O
 ;O
para;O
 ;O
fins;O
 ;O
de;O
 ;O
aferição;O
 ;O
dos;O
 ;O
termos;O
 ;O
e;O
 ;O
da;O
 ;O
eficácia;O
 ;O
da;O
 ;O
colaboração;O
,;O
 ;O
dissecando;O
 ;O
esse;O
 ;O
controle;O
 ;O
jurisdicional;O
 ;O
diferido;O
 ;O
sob;O
 ;O
o;O
 ;O
pálio;O
 ;O
da;O
 ;O
competência;O
 ;O
(;O
em;O
 ;O
Pleno;O
 ;O
ou;O
 ;O
Turma;O
);O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
.;O
 ;O
"
";O
"
";O
É;O
 ;O
o;O
 ;O
relatório;O
.;O
 ;O
"
";O
"
";O
Voto;O
 ;O
-;O
 ;O
MIN;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
EDSON;I_Pessoa
 ;I_Pessoa
FACHIN;I_Pessoa
 ;I_Pessoa
"
";O
"
";O
21/06/2017;O
 ;O
PLENÁRIO;O
 ;O
"
";O
"
";O
QUESTÃO;O
 ;O
DE;O
 ;O
ORDEM;O
 ;O
NA;O
 ;O
PETIÇÃO;B_Precedente
 ;I_Precedente
7.074;I_Precedente
 ;I_Precedente
DISTRITO;O
 ;O
FEDERAL;O
 ;O
"
";O
"
";O
V;O
 ;O
O;O
 ;O
T;O
 ;O
O;O
 ;O
"
";O
"
";O
O;O
 ;O
SENHOR;O
 ;O
MINISTRO;B_Pessoa
 ;I_Pessoa
EDSON;I_Pessoa
 ;I_Pessoa
FACHIN;I_Pessoa
 ;I_Pessoa
(;O
RELATOR;O
);O
:;O
 ;O
Principio;O
 ;O
anotando;O
 ;O
que;O
 ;O
faculta;O
 ;O
o;O
 ;O
inciso;B_Ref. Legislativa
 ;I_Ref. Legislativa
III;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
21;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
RISTF;I_Ref. Legislativa
 ;I_Ref. Legislativa
suscitar;O
 ;O
questão;O
 ;O
de;O
 ;O
ordem;O
 ;O
para;O
 ;O
o;O
 ;O
“bom;O
 ;O
andamento;O
 ;O
dos;O
 ;O
processos”;O
 ;O
(;O
grifei;O
,;O
 ;O
destacando;O
 ;O
o;O
 ;O
plural;O
);O
.;O
 ;O
"
";O
"
";O
Atribui;O
 ;O
o;O
 ;O
Regimento;O
 ;O
Interno;O
 ;O
ao;O
 ;O
Relator;O
 ;O
a;O
 ;O
faculdade;O
 ;O
de;O
:;O
 ;O
"
";O
"
";O
“;O
(;O
.;O
.;O
.;O
);O
 ;O
III;O
 ;O
submeter;O
 ;O
ao;O
 ;O
Plenário;O
,;O
 ;O
à;O
 ;O
Turma;O
,;O
 ;O
ou;O
 ;O
aos;O
 ;O
Presidentes;O
,;O
 ;O
conforme;O
 ;O
a;O
 ;O
competência;O
,;O
 ;O
questões;O
 ;O
de;O
 ;O
ordem;O
 ;O
para;O
 ;O
o;O
 ;O
bom;O
 ;O
andamento;O
 ;O
dos;O
 ;O
"processos;”";O
 ;O
"
";O
"
";O
Portanto;O
,;O
 ;O
decidi;O
 ;O
valer;O
-;O
me;O
 ;O
dessa;O
 ;O
faculdade;O
 ;O
regimental;O
 ;O
e;O
 ;O
submeter;O
 ;O
alguns;O
 ;O
temas;O
 ;O
ao;O
 ;O
colegiado;O
.;O
 ;O
Impende;O
,;O
 ;O
pois;O
,;O
 ;O
arrostar;O
 ;O
o;O
 ;O
sentido;O
 ;O
e;O
 ;O
o;O
 ;O
alcance;O
 ;O
do;O
 ;O
debate;O
 ;O
que;O
 ;O
este;O
 ;O
Relator;O
 ;O
se;O
 ;O
propôs;O
 ;O
a;O
 ;O
trazer;O
 ;O
ao;O
 ;O
Plenário;O
,;O
 ;O
e;O
 ;O
são;O
 ;O
dois;O
 ;O
pontos;O
,;O
 ;O
à;O
 ;O
guisa;O
 ;O
de;O
 ;O
contribuir;O
 ;O
na;O
 ;O
elucidação;O
 ;O
da;O
 ;O
teoria;O
 ;O
e;O
 ;O
da;O
 ;O
prática;O
 ;O
da;O
 ;O
colaboração;O
 ;O
premiada;O
:;O
 ;O
1;O
);O
 ;O
poderes;O
 ;O
do;O
 ;O
Relator;O
 ;O
à;O
 ;O
luz;O
 ;O
do;O
 ;O
RISTF;O
 ;O
para;O
 ;O
a;O
 ;O
homologação;O
 ;O
do;O
 ;O
acordo;O
,;O
 ;O
vale;O
 ;O
dizer;O
,;O
 ;O
alcance;O
 ;O
e;O
 ;O
limites;O
 ;O
desse;O
 ;O
"ato;";O
 ;O
2;O
);O
 ;O
momento;O
 ;O
de;O
 ;O
aferição;O
 ;O
do;O
 ;O
cumprimento;O
 ;O
dos;O
 ;O
termos;O
 ;O
do;O
 ;O
acordo;O
 ;O
e;O
 ;O
de;O
 ;O
sua;O
 ;O
eficácia;O
.;O
 ;O
"
";O
"
";O
Considerando;O
 ;O
que;O
 ;O
os;O
 ;O
dois;O
 ;O
temas;O
 ;O
específicos;O
 ;O
desta;O
 ;O
Questão;O
 ;O
de;O
 ;O
Ordem;O
 ;O
propiciam;O
 ;O
exame;O
 ;O
pontual;O
 ;O
quantum;O
 ;O
satis;O
 ;O
para;O
 ;O
o;O
 ;O
desate;O
 ;O
jurídico;O
 ;O
da;O
 ;O
matéria;O
,;O
 ;O
adianto;O
 ;O
que;O
 ;O
aqui;O
 ;O
não;O
 ;O
se;O
 ;O
versará;O
 ;O
sobre;O
 ;O
formação;O
 ;O
histórica;O
 ;O
do;O
 ;O
instituto;O
,;O
 ;O
sem;O
 ;O
embargo;O
 ;O
de;O
 ;O
sua;O
 ;O
respectiva;O
 ;O
importância;O
 ;O
para;O
 ;O
o;O
 ;O
contexto;O
 ;O
"contemporâneo;";O
 ;O
outrossim;O
,;O
 ;O
por;O
 ;O
análogas;O
 ;O
razões;O
,;O
 ;O
também;O
 ;O
não;O
 ;O
se;O
 ;O
verticalizará;O
 ;O
análise;O
 ;O
de;O
 ;O
literatura;O
 ;O
estrangeira;O
 ;O
ou;O
 ;O
mesmo;O
 ;O
direito;O
 ;O
comparado;O
,;O
 ;O
eis;O
 ;O
que;O
 ;O
neste;O
 ;O
momento;O
 ;O
não;O
 ;O
será;O
 ;O
necessário;O
,;O
 ;O
em;O
 ;O
meu;O
 ;O
ver;O
,;O
 ;O
esse;O
 ;O
exame;O
 ;O
doutrinário;O
 ;O
ou;O
 ;O
legislativo;O
 ;O
exauriente;O
 ;O
da;O
 ;O
questão;O
.;O
 ;O
Limito;O
-;O
me;O
,;O
 ;O
portanto;O
,;O
 ;O
aos;O
 ;O
dois;O
 ;O
pontos;O
 ;O
enunciados;O
,;O
 ;O
permitindo;O
-;O
me;O
 ;O
a;O
 ;O
síntese;O
 ;O
e;O
 ;O
a;O
 ;O
concisão;O
 ;O
sem;O
 ;O
prejuízo;O
 ;O
da;O
 ;O
sensibilidade;O
 ;O
e;O
 ;O
complexidade;O
 ;O
da;O
 ;O
temática;O
.;O
 ;O
"
";O
"
";O
Dois;O
 ;O
são;O
 ;O
os;O
 ;O
nortes;O
 ;O
aqui;O
 ;O
propostos;O
,;O
 ;O
como;O
 ;O
adiante;O
 ;O
será;O
 ;O
exposto;O
:;O
 ;O
o;O
 ;O
primeiro;O
 ;O
diz;O
 ;O
respeito;O
 ;O
aos;O
 ;O
moldes;O
 ;O
do;O
 ;O
decidido;O
 ;O
no;O
 ;O
HC;B_Precedente
 ;I_Precedente
127.483;I_Precedente
,;I_Precedente
 ;I_Precedente
Rel;I_Precedente
.;I_Precedente
 ;I_Precedente
Min;I_Precedente
.;I_Precedente
 ;I_Precedente
"
";O
"
";O
Voto;O
 ;O
-;O
 ;O
MIN;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
EDSON;I_Pessoa
 ;I_Pessoa
FACHIN;I_Pessoa
 ;I_Pessoa
"
";O
"
";O
DIAS;B_Precedente
 ;I_Precedente
TOFFOLI;I_Precedente
,;I_Precedente
 ;I_Precedente
Tribunal;I_Precedente
 ;I_Precedente
Pleno;I_Precedente
,;I_Precedente
 ;I_Precedente
DJe;I_Precedente
 ;I_Precedente
de;I_Precedente
 ;I_Precedente
3.2.2016;I_Precedente
,;I_Precedente
 ;O
a;O
 ;O
fim;O
 ;O
de;O
 ;O
reafirmar;O
 ;O
a;O
 ;O
atribuição;O
 ;O
ao;O
 ;O
Relator;O
,;O
 ;O
como;O
 ;O
corolário;O
 ;O
dos;O
 ;O
poderes;O
 ;O
instrutórios;O
 ;O
que;O
 ;O
lhe;O
 ;O
são;O
