Token;Tag
na;O
ADC;B_Precedente
41;I_Precedente
(;O
reserva;O
de;O
vagas;O
para;O
negros;O
em;O
concursos;O
públicos;O
);O
,;O
diante;O
de;O
’fundada;O
ameaça;O
à;O
segurança;O
jurídica;O
,;O
decorrente;O
de;O
decisões;O
contraditórias;O
já;O
proferidas;O
e;O
do;O
potencial;O
multiplicador;O
da;O
discussão;O
nos;O
diversos;O
concursos;O
públicos;O
a;O
serem;O
realizados;O
no;O
âmbito;O
da;O
administração;O
pública;O
federal’;O
(;O
ADC;B_Precedente
41;I_Precedente
,;I_Precedente
Rel;I_Precedente
.;I_Precedente
Min;I_Precedente
.;I_Precedente
Roberto;I_Precedente
Barroso;I_Precedente
,;I_Precedente
Tribunal;I_Precedente
Pleno;I_Precedente
,;I_Precedente
DJe;I_Precedente
de;I_Precedente
17/8/17;I_Precedente
);I_Precedente
.;O
"
";O
"
";O
O;O
Tribunal;O
também;O
entendeu;O
que;O
estava;O
demonstrada;O
a;O
controvérsia;O
judicial;O
relevante;O
na;O
ADC;B_Precedente
19;I_Precedente
(;O
constitucionalidade;O
dos;O
artigos;B_Precedente
1º;I_Precedente
,;I_Precedente
33;I_Precedente
e;I_Precedente
41;I_Precedente
da;I_Precedente
Lei;I_Precedente
11.340/2006;I_Precedente
–;O
Lei;O
Maria;O
da;O
Penha;O
);O
,;O
ao;O
fundamento;O
de;O
que;O
as;O
decisões;O
juntadas;O
aos;O
autos;O
‘revelam;O
o;O
intenso;O
debate;O
judicial;O
instaurado;O
sobre;O
a;O
constitucionalidade;O
dos;O
preceitos;O
mencionados’;O
(;O
ADC;B_Precedente
19;I_Precedente
,;I_Precedente
Rel;I_Precedente
.;I_Precedente
Min;I_Precedente
.;I_Precedente
Marco;I_Precedente
Aurélio;I_Precedente
,;I_Precedente
Tribunal;I_Precedente
Pleno;I_Precedente
,;I_Precedente
DJe;I_Precedente
de;I_Precedente
29/4/14;I_Precedente
);I_Precedente
.;O
"
";O
"
";O
De;O
outra;O
banda;O
,;O
este;O
Supremo;O
Tribunal;O
não;O
conheceu;O
da;O
ADC;B_Precedente
23;I_Precedente
,;I_Precedente
sob;O
o;O
entendimento;O
de;O
que;O
as;O
decisões;O
judiciais;O
acostadas;O
nos;O
autos;O
’não;O
possuem;O
aptidão;O
para;O
comprovar;O
a;O
existência;O
de;O
dissídio;O
judicial;O
em;O
proporções;O
relevantes;O
,;O
para;O
fins;O
de;O
ajuizamento;O
de;O
uma;O
ação;O
declaratória;O
de;O
constitucionalidade’;O
(;O
ADC;B_Precedente
23;I_Precedente
AgR;I_Precedente
,;I_Precedente
Rel;I_Precedente
.;I_Precedente
Min;I_Precedente
.;I_Precedente
Edson;I_Precedente
Fachin;I_Precedente
,;I_Precedente
Tribunal;I_Precedente
Pleno;I_Precedente
,;I_Precedente
DJe;I_Precedente
de;I_Precedente
1/2/16;I_Precedente
);I_Precedente
.;O
"
";O
"
";O
No;O
caso;O
dos;O
autos;O
,;O
a;O
requerente;O
não;O
logrou;O
demonstrar;O
a;O
existência;O
de;O
controvérsia;O
judicial;O
configuradora;O
de;O
estado;O
de;O
dúvida;O
ou;O
incerteza;O
quanto;O
à;O
legitimidade;O
constitucional;O
da;O
norma;O
,;O
elemento;O
necessário;O
à;O
caracterização;O
da;O
controvérsia;O
judicial;O
relevante;O
.;O
"
";O
"
";O
A;O
autora;O
argumenta;O
existir;O
controvérsia;O
judicial;O
com;O
base;O
tão;O
somente;O
no;O
ajuizamento;O
da;O
ação;B_Precedente
civil;I_Precedente
pública;I_Precedente
nº;I_Precedente
2015.1.1.089140-8;I_Precedente
(;I_Precedente
CNJ;I_Precedente
n;I_Precedente
.;I_Precedente
0021748-43.2015.8.07.0018;I_Precedente
);I_Precedente
,;O
na;O
qual;O
a;O
Lei;B_Ref. Legislativa
federal;I_Ref. Legislativa
nº;I_Ref. Legislativa
13.064/2014;I_Ref. Legislativa
está;O
sendo;O
questionada;O
.;O
Não;O
juntou;O
aos;O
autos;O
decisões;O
contraditórias;O
sobre;O
o;O
tema;O
,;O
ou;O
mesmo;O
qualquer;O
decisão;O
que;O
tenha;O
afastado;O
a;O
aplicabilidade;O
do;O
diploma;O
em;O
referência;O
.;O
"
";O
"
";O
Ademais;O
,;O
em;O
consulta;O
processual;O
no;O
site;O
do;O
Tribunal;O
de;O
Justiça;O
do;O
Distrito;O
Federal;O
e;O
Territórios;O
,;O
constata;O
-;O
se;O
que;O
,;O
em;O
junho;O
de;O
2017;O
,;O
o;O
juízo;O
da;O
2ª;O
Vara;O
da;O
Fazenda;O
Pública;O
do;O
Distrito;O
Federal;O
proferiu;O
sentença;O
em;O
que;O
sustenta;O
a;O
constitucionalidade;O
da;O
lei;O
federal;O
,;O
julgando;O
,;O
portanto;O
,;O
improcedente;O
do;O
pedido;O
formulado;O
na;O
ação;O
civil;O
pública;O
.;O
Ou;O
seja;O
,;O
no;O
processo;O
judicial;O
indicado;O
pelo;O
autor;O
,;O
sequer;O
houve;O
,;O
até;O
o;O
momento;O
,;O
qualquer;O
decisão;O
no;O
sentido;O
do;O
afastamento;O
da;O
aplicação;O
ou;O
da;O
declaração;O
de;O
inconstitucionalidade;O
do;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
2º;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
federal;I_Ref. Legislativa
nº;I_Ref. Legislativa
13.064/2014;I_Ref. Legislativa
.;I_Ref. Legislativa
"
";O
"
";O
Ante;O
o;O
exposto;O
,;O
tendo;O
em;O
vista;O
a;O
ausência;O
de;O
demonstração;O
de;O
controvérsia;O
judicial;O
relevante;O
,;O
nego;O
seguimento;O
à;O
presente;O
ação;O
declaratória;O
de;O
constitucionalidade;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
21;I_Ref. Legislativa
,;I_Ref. Legislativa
§;I_Ref. Legislativa
1º;I_Ref. Legislativa
,;I_Ref. Legislativa
RISTF;I_Ref. Legislativa
);I_Ref. Legislativa
”;O
.;O
"
";O
"
";O
Nas;O
razões;O
do;O
agravo;O
regimental;O
,;O
a;O
agravante;O
insiste;O
na;O
existência;O
de;O
controvérsia;O
judicial;O
geradora;O
de;O
estado;O
de;O
dúvida;O
ou;O
incerteza;O
quanto;O
à;O
constitucionalidade;O
do;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
2º;I_Ref. Legislativa
,;I_Ref. Legislativa
caput;I_Ref. Legislativa
e;I_Ref. Legislativa
seus;I_Ref. Legislativa
parágrafos;I_Ref. Legislativa
,;I_Ref. Legislativa
da;I_Ref. Legislativa
Lei;I_Ref. Legislativa
Federal;I_Ref. Legislativa
nº;I_Ref. Legislativa
13.064;I_Ref. Legislativa
,;I_Ref. Legislativa
de;I_Ref. Legislativa
30;I_Ref. Legislativa
de;I_Ref. Legislativa
dezembro;I_Ref. Legislativa
de;I_Ref. Legislativa
2014;I_Ref. Legislativa
.;I_Ref. Legislativa
"
";O
"
";O
Nesse;O
sentido;O
,;O
reitera;O
que;O
está;O
em;O
tramitação;O
,;O
na;O
2ª;O
Vara;O
Federal;O
de;O
Fazenda;O
Pública;O
do;O
Distrito;O
Federal;O
,;O
a;O
Ação;B_Precedente
Civil;I_Precedente
Pública;I_Precedente
nº;I_Precedente
2015.1.1.089140-8;I_Precedente
,;I_Precedente
de;O
autoria;O
do;O
Ministério;O
Público;O
Federal;O
,;O
na;O
qual;O
se;O
pugna;O
pela;O
inconstitucionalidade;O
do;O
art;B_Precedente
.;I_Precedente
2º;I_Precedente
da;I_Precedente
Lei;I_Precedente
nº;I_Precedente
13.064/2014;I_Precedente
.;I_Precedente
"
";O
"
";O
Aduz;O
que;O
,;O
“embora;O
a;O
Lei;B_Ref. Legislativa
n°;I_Ref. Legislativa
13.064/14;I_Ref. Legislativa
tenha;O
sido;O
declarada;O
constitucional;O
pelo;O
magistrado;O
de;O
primeiro;O
grau;O
,;O
o;O
fato;O
é;O
que;O
a;O
referida;O
ACP;O
ainda;O
goza;O
de;O
possibilidade;O
de;O
recurso”;O
.;O
Noticia;O
a;O
existência;O
de;O
decisão;O
concessiva;O
de;O
efeitos;O
suspensivos;O
à;O
apelação;O
ajuizada;O
contra;O
a;O
sentença;O
em;O
referência;O
,;O
“advertindo;O
sobre;O
a;O
probabilidade;O
de;O
reforma[;O
,;O
];O
tendo;O
em;O
vista;O
o;O
suposto;O
entendimento;O
sobre;O
a;O
inconstitucionalidade;O
da;O
referida;O
Lei”;O
.;O
"
";O
"
";O
id;O
:;O
20180621_ADC_40_314648343;O
