Token;Tag
por;O
objetivo;O
que;O
fossem;O
solicitadas;O
ao;O
Tribunal;O
de;O
Contas;O
da;O
Uniăo;O
informações;O
sobre;O
auditorias;O
feitas;O
aos;O
contratos;O
do;O
Grupo;O
Mitsui;O
com;O
a;O
Petrobras;O
ou;O
qualquer;O
das;O
suas;O
subsidiárias;O
no;O
Brasil;O
ou;O
no;O
Exterior”;O
(;O
fl;O
.;O
647;O
);O
,;O
enquanto;O
o;O
segundo;O
,;O
“de;O
n;O
.;O
.;O
115/2011;O
-;O
CCFC;O
,;O
por;O
sua;O
vez;O
,;O
tinha;O
por;O
intuito;O
que;O
fossem;O
solicitadas;O
ao;O
Ministro;O
das;O
Minas;O
e;O
Energia;O
,;O
Senhor;O
Edison;I_Pessoa
Lobão;I_Pessoa
,;I_Pessoa
informações;O
e;O
cópia;O
do;O
todos;O
os;O
contratos;O
,;O
aditivos;O
e;O
respectivos;O
processos;O
licitatórios;O
,;O
envolvendo;O
o;O
Grupo;O
Mitsui;O
e;O
a;O
Petrobras;O
e;O
suas;O
subsidiárias;O
no;O
Brasil;O
ou;O
"Exterior""";O
(;O
fl;O
.;O
647;O
);O
.;O
"
";O
"
";O
Segundo;O
a;O
acusação;O
,;O
“em;O
razão;O
da;O
pressão;O
exercida;O
,;O
os;O
pagamentos;O
foram;O
retomados;O
,;O
por;O
volta;O
de;O
setembro;O
de;O
2011;O
,;O
após;O
reunião;O
pessoal;O
entre;O
Fernando;B_Pessoa
Soares;I_Pessoa
,;I_Pessoa
Júlio;B_Pessoa
Camargo;I_Pessoa
e;O
o;O
denunciado;O
Eduardo;B_Pessoa
Cunha;I_Pessoa
,;I_Pessoa
ocorrida;O
no;O
Rio;O
de;O
Janeiro;O
,;O
em;O
18;O
de;O
setembro;O
de;O
2011”;O
(;O
fl;O
.;O
608;O
);O
.;O
O;O
valor;O
restante;O
,;O
conforme;O
relata;O
a;O
denúncia;O
,;O
teria;O
sido;O
repassado;O
“por;O
meio;O
de;O
pagamentos;O
no;O
exterior;O
,;O
entregas;O
em;O
dinheiro;O
em;O
espécie;O
,;O
simulação;O
de;O
contratos;O
de;O
consultoria;O
,;O
com;O
emissão;O
de;O
notas;O
frias;O
,;O
e;O
transferências;O
para;O
Igreja;O
vinculada;O
ao;O
denunciado;O
Eduardo;B_Pessoa
Cunha;I_Pessoa
,;I_Pessoa
sob;O
a;O
falsa;O
alegação;O
de;O
que;O
se;O
tratava;O
de;O
doações;O
religiosas”;O
(;O
fl;O
.;O
608;O
);O
.;O
"
";O
"
";O
2;O
.;O
Em;O
agosto;O
de;O
2015;O
,;O
Eduardo;B_Pessoa
Cosentino;I_Pessoa
da;I_Pessoa
Cunha;I_Pessoa
postulou;O
que;O
fosse;O
determinado;O
à;O
Procuradoria;O
-;O
Geral;O
da;O
República;O
que;O
juntasse;O
aos;O
autos;O
“todos;O
os;O
atos;O
de;O
investigação;O
realizados;O
em;O
face;O
do;O
requerente;O
por;O
aquele;O
órgão;O
,;O
especialmente;O
os;O
depoimentos;O
prestados;O
por;O
Júlio;B_Pessoa
Camargo;I_Pessoa
e;O
as;O
diligências;O
deles;O
decorrentes”;O
(;O
fls;O
.;O
1.829-1.833;O
);O
.;O
O;O
pedido;O
foi;O
reiterado;O
na;O
petição;O
43.096/2015;O
(;O
fls;O
.;O
1.842-1.851;O
);O
,;O
na;O
qual;O
também;O
se;O
requereu;O
fosse;O
determinada;O
ao;O
Ministério;O
Público;O
a;O
juntada;O
de;O
registros;O
audiovisuais;O
de;O
depoimentos;O
de;O
Júlio;B_Pessoa
Camargo;I_Pessoa
,;I_Pessoa
da;O
acareação;O
entre;O
ele;O
e;O
Paulo;B_Pessoa
Roberto;I_Pessoa
Costa;I_Pessoa
e;O
dos;O
acordos;O
e;O
termos;O
de;O
colaboração;O
deste;O
último;O
e;O
de;O
Alberto;B_Pessoa
Youssef;I_Pessoa
.;I_Pessoa
Em;O
setembro;O
de;O
2015;O
,;O
os;O
requerimentos;O
foram;O
parcialmente;O
deferidos;O
,;O
consignando;O
-;O
se;O
,;O
em;O
suma;O
,;O
que;O
(;O
a;O
);O
“com;O
a;O
denúncia;O
,;O
estão;O
juntados;O
todos;O
os;O
documentos;O
utilizados;O
pelo;O
Ministério;O
Público;O
na;O
acusação;O
,;O
incluindo;O
os;O
termos;O
de;O
depoimentos;O
prestados;O
por;O
Júlio;B_Pessoa
Gerin;I_Pessoa
Camargo;I_Pessoa
[…]”;O
(;O
fl;O
.;O
1.882;O
);O
";";O
e;O
(;O
b;O
);O
“os;O
denunciados;O
têm;O
direito;O
é;O
ao;O
acesso;O
integral;O
aos;O
autos;O
correspondentes;O
,;O
com;O
todos;O
os;O
documentos;O
que;O
tenham;O
sido;O
efetivamente;O
utilizados;O
para;O
embasar;O
a;O
denúncia;O
,;O
o;O
que;O
,;O
registre;O
-;O
se;O
,;O
está;O
garantido”;O
,;O
cabendo;O
à;O
defesa;O
“providenciar;O
a;O
juntada;O
de;O
outros;O
documentos;O
do;O
seu;O
interesse”;O
(;O
fl;O
.;O
1.883;O
);O
.;O
Contra;O
essa;O
decisão;O
,;O
o;O
acusado;O
opôs;O
agravo;O
regimental;O
(;O
fls;O
.;O
1.982-1.985v;O
);O
,;O
repisando;O
a;O
necessidade;O
de;O
acesso;O
a;O
todos;O
os;O
termos;O
de;O
colaboração;O
de;O
Júlio;B_Pessoa
Camargo;I_Pessoa
e;O
aos;O
respectivos;O
registros;O
audiovisuais;O
,;O
bem;O
como;O
aos;O
registros;O
audiovisuais;O
da;O
acareação;O
entre;O
ele;O
e;O
Paulo;B_Pessoa
Roberto;I_Pessoa
Costa;I_Pessoa
.;I_Pessoa
"
";I_Pessoa
"
";I_Pessoa
Em;O
outubro;O
de;O
2015;O
,;O
o;O
denunciado;O
postulou;O
“acesso;O
integral;O
[…];O
ao;O
procedimento;O
de;O
homologação;O
de;O
acordo;O
de;O
delação;O
premiada;O
negociado;O
entre;O
Fernando;B_Pessoa
Soares;I_Pessoa
e;O
o;O
Ministério;O
Público;O
Federal”;O
(;O
fl;O
.;O
1.990;O
);O
.;O
Indeferiu;O
-;O
se;O
o;O
pedido;O
sob;O
o;O
fundamento;O
de;O
que;O
(;O
a;O
);O
o;O
conteúdo;O
dos;O
depoimento;O
colhidos;O
no;O
âmbito;O
da;O
colaboração;O
premiada;O
firmada;O
com;O
Fernando;B_Pessoa
Soares;I_Pessoa
encontrava;O
-;O
se;O
submetido;O
a;O
"sigilo;";O
e;O
(;O
b;O
);O
já;O
estava;O
garantido;O
aos;O
denunciados;O
o;O
acesso;O
aos;O
depoimentos;O
que;O
se;O
referem;O
a;O
eles;O
mencionados;O
na;O
denúncia;O
(;O
fls;O
.;O
2.158-2.160;O
);O
.;O
Irresignada;O
,;O
a;O
defesa;O
apresentou;O
agravo;O
regimental;O
(;O
fls;O
.;O
2.225-2.228;O
);O
,;O
reiterando;O
a;O
pretensão;O
de;O
acesso;O
integral;O
da;O
colaboração;O
premiada;O
de;O
Fernando;I_Pessoa
Soares;I_Pessoa
.;I_Pessoa
"
";O
"
";O
3;O
.;O
Ainda;O
em;O
outubro;O
de;O
2015;O
,;O
a;O
Procuradoria;O
-;O
Geral;O
da;O
República;O
apresentou;O
aditamento;O
à;O
denúncia;O
anteriormente;O
oferecida;O
,;O
tendo;O
em;O
vista;O
novos;O
elementos;O
obtidos;O
.;O
Do;O
aditamento;O
consta;O
,;O
em;O
síntese;O
,;O
que;O
(;O
fls;O
.;O
"
";O
"
";O
2.001-2.009;O
);O
:;O
"
";O
"
";O
“Por;O
volta;O
de;O
2010;O
,;O
Fernando;O
Soares;O
acionou;O
Eduardo;O
Cunha;O
para;O
cobrar;O
a;O
quantia;O
devida;O
por;O
Júlio;B_Pessoa
Camargo;I_Pessoa
.;I_Pessoa
Para;O
tanto;O
,;O
Fernando;B_Pessoa
Soares;I_Pessoa
ofereceu;O
a;O
quantia;O
de;O
USD;O
5.000.000,00;O
(;O
cinco;O
milhões;O
de;O
dólares;O
);O
a;O
Eduardo;I_Pessoa
Cunha;I_Pessoa
,;I_Pessoa
caso;O
este;O
lograsse;O
obter;O
o;O
valor;O
então;O
devido;O
referente;O
às;O
sondas;O
Petrobras;O
10.000;O
e;O
Victória;O
10.000;O
.;O
Neste;O
momento;O
,;O
Fernando;B_Pessoa
Soares;I_Pessoa
esclareceu;O
sobre;O
as;O
irregularidades;O
no;O
processo;O
de;O
aquisição;O
das;O
sondas;O
,;O
incluindo;O
o;O
pagamento;O
de;O
propina;O
para;O
agentes;O
públicos;O
.;O
"
";O
"
";O
id;O
:;O
20160512_Inq_3983_309468570;O
