Token;Tag
 ;O
ao;O
 ;O
Código;O
 ;O
Nacional;O
 ;O
de;O
 ;O
Autorregulamentação;O
 ;O
Publicitária;O
.;O
 ;O
(;O
…;O
);O
 ;O
O;O
 ;O
fato;O
 ;O
deste;O
 ;O
controle;O
 ;O
-;O
 ;O
e;O
,;O
 ;O
portanto;O
,;O
 ;O
do;O
 ;O
amparo;O
 ;O
ao;O
 ;O
bem;O
 ;O
jurídico;O
 ;O
constitucionalmente;O
 ;O
tutelado;O
 ;O
-;O
 ;O
ser;O
 ;O
exercido;O
 ;O
prevalentemente;O
 ;O
por;O
 ;O
uma;O
 ;O
entidade;O
 ;O
da;O
 ;O
sociedade;O
 ;O
civil;O
 ;O
não;O
 ;O
deve;O
 ;O
causar;O
 ;O
espanto;O
,;O
 ;O
nem;O
 ;O
provocar;O
,;O
 ;O
per;O
 ;O
se;O
,;O
 ;O
o;O
 ;O
entendimento;O
 ;O
de;O
 ;O
omissão;O
 ;O
inconstitucional;O
 ;O
do;O
 ;O
legislador”;O
.;O
 ;O
"
";O
"
";O
Pondera;O
 ;O
que;O
 ;O
“a;O
 ;O
decisão;O
 ;O
de;O
 ;O
não;O
 ;O
legislar;O
 ;O
pode;O
 ;O
ser;O
,;O
 ;O
como;O
 ;O
parece;O
 ;O
o;O
 ;O
caso;O
 ;O
presente;O
,;O
 ;O
uma;O
 ;O
decisão;O
 ;O
legítima;O
,;O
 ;O
desde;O
 ;O
que;O
 ;O
o;O
 ;O
bem;O
 ;O
jurídico;O
 ;O
continue;O
 ;O
amparado;O
 ;O
(;O
…;O
);O
 ;O
"
";O
"
";O
O;O
 ;O
Congresso;O
 ;O
Nacional;O
 ;O
entendeu;O
,;O
 ;O
no;O
 ;O
momento;O
 ;O
da;O
 ;O
elaboração;O
 ;O
da;O
 ;O
lei;O
 ;O
pertinente;O
,;O
 ;O
que;O
 ;O
a;O
 ;O
publicidade;O
 ;O
de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
com;O
 ;O
teor;O
 ;O
inferior;O
 ;O
a;O
 ;O
13°;O
 ;O
já;O
 ;O
estava;O
 ;O
bastante;O
 ;O
limitada;O
 ;O
pelos;O
 ;O
controles;O
 ;O
sociais;O
 ;O
"pertinentes;";O
 ;O
parece;O
 ;O
que;O
 ;O
tal;O
 ;O
entendimento;O
,;O
 ;O
de;O
 ;O
fato;O
,;O
 ;O
é;O
 ;O
razoável;O
,;O
 ;O
pois;O
 ;O
obedece;O
 ;O
ao;O
 ;O
princípio;O
 ;O
da;O
 ;O
subsidiariedade;O
 ;O
-;O
 ;O
que;O
 ;O
é;O
 ;O
uma;O
 ;O
decorrência;O
 ;O
da;O
 ;O
dignidade;O
 ;O
humana;O
 ;O
e;O
 ;O
da;O
 ;O
liberdade;O
,;O
 ;O
ambos;O
 ;O
preceitos;O
 ;O
elevados;O
 ;O
ao;O
 ;O
mais;O
 ;O
alto;O
 ;O
patamar;O
 ;O
de;O
 ;O
proteção;O
 ;O
constitucional;O
 ;O
na;O
 ;O
ordem;O
 ;O
jurídica;O
 ;O
pátria”;O
.;O
 ;O
"
";O
"
";O
Conclui;O
 ;O
que;O
 ;O
“a;O
 ;O
limitação;O
,;O
 ;O
por;O
 ;O
via;O
 ;O
de;O
 ;O
lei;O
 ;O
ordinária;O
,;O
 ;O
da;O
 ;O
publicidade;O
 ;O
de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
inferiores;O
 ;O
a;O
 ;O
13°;O
 ;O
não;O
 ;O
passou;O
 ;O
pelo;O
 ;O
teste;O
 ;O
de;O
 ;O
proporcionalidade;O
 ;O
efetuado;O
 ;O
pelo;O
 ;O
legislador;O
,;O
 ;O
dada;O
 ;O
a;O
 ;O
ausência;O
,;O
 ;O
no;O
 ;O
caso;O
,;O
 ;O
do;O
 ;O
subprincípio;O
 ;O
da;O
 ;O
necessidade;O
 ;O
-;O
 ;O
em;O
 ;O
vista;O
 ;O
da;O
 ;O
existência;O
 ;O
presente;O
 ;O
de;O
 ;O
meio;O
 ;O
menos;O
 ;O
gravoso;O
 ;O
para;O
 ;O
a;O
 ;O
realização;O
 ;O
dos;O
 ;O
mesmos;O
 ;O
objetivos;O
,;O
 ;O
notadamente;O
 ;O
a;O
 ;O
autorregulamentação;O
.;O
 ;O
(;O
…;O
);O
 ;O
Desse;O
 ;O
modo;O
,;O
 ;O
quanto;O
 ;O
às;O
 ;O
bebidas;O
 ;O
de;O
 ;O
teor;O
 ;O
alcoólico;O
 ;O
menor;O
,;O
 ;O
percebe;O
-;O
se;O
 ;O
que;O
 ;O
não;O
 ;O
haveria;O
 ;O
também;O
 ;O
proporcionalidade;O
 ;O
em;O
 ;O
sentido;O
 ;O
estrito;O
 ;O
entre;O
 ;O
os;O
 ;O
bens;O
 ;O
restringidos;O
 ;O
(;O
liberdade;O
 ;O
de;O
 ;O
comunicação;O
 ;O
e;O
 ;O
de;O
 ;O
imprensa;O
,;O
 ;O
livre;O
 ;O
atividade;O
 ;O
econômica;O
,;O
 ;O
com;O
 ;O
efeitos;O
 ;O
em;O
 ;O
todo;O
 ;O
mercado;O
 ;O
publicitário;O
,;O
 ;O
etc;O
.;O
);O
 ;O
e;O
 ;O
o;O
 ;O
mal;O
 ;O
a;O
 ;O
ser;O
 ;O
evitado;O
 ;O
(;O
publicidade;O
 ;O
de;O
 ;O
bebidas;O
 ;O
corno;O
 ;O
cervejas;O
 ;O
e;O
 ;O
vinhos;O
,;O
 ;O
cujas;O
 ;O
restrições;O
 ;O
já;O
 ;O
existem;O
 ;O
por;O
 ;O
via;O
 ;O
de;O
 ;O
autorregulamentação;O
);O
”;O
.;O
 ;O
"
";O
"
";O
6;O
.;O
 ;O
A;O
 ;O
Advocacia;O
-;O
Geral;O
 ;O
da;O
 ;O
União;O
 ;O
manifestou;O
-;O
se;O
,;O
 ;O
preliminarmente;O
,;O
 ;O
pela;O
 ;O
“impossibilidade;O
 ;O
jurídica;O
 ;O
do;O
 ;O
pedido;O
 ;O
(;O
…;O
);O
 ;O
[porque];O
 ;O
a;O
 ;O
pretensão;O
 ;O
(;O
…;O
);O
 ;O
não;O
 ;O
encontra;O
 ;O
guarida;O
 ;O
na;O
 ;O
jurisprudência;O
 ;O
desse;O
 ;O
Excelso;O
 ;O
Tribunal;O
,;O
 ;O
que;O
 ;O
é;O
 ;O
pacífica;O
 ;O
no;O
 ;O
sentido;O
 ;O
de;O
 ;O
não;O
 ;O
ser;O
 ;O
possível;O
 ;O
ao;O
 ;O
Poder;O
 ;O
Judiciário;O
 ;O
adotar;O
 ;O
providências;O
 ;O
com;O
 ;O
o;O
 ;O
objetivo;O
 ;O
de;O
 ;O
suprir;O
 ;O
a;O
 ;O
inatividade;O
 ;O
do;O
 ;O
órgão;O
 ;O
legislativo;O
 ;O
inadimplente;O
,;O
 ;O
pois;O
 ;O
isso;O
 ;O
afrontaria;O
 ;O
a;O
 ;O
independência;O
 ;O
conferida;O
 ;O
ao;O
 ;O
Poder;O
 ;O
Legislativo;O
 ;O
para;O
 ;O
o;O
 ;O
exercício;O
 ;O
de;O
 ;O
sua;O
 ;O
função;O
 ;O
precípua;O
 ;O
de;O
 ;O
legislar”;O
.;O
 ;O
"
";O
"
";O
No;O
 ;O
mérito;O
,;O
 ;O
sustentou;O
 ;O
a;O
 ;O
improcedência;O
 ;O
do;O
 ;O
pedido;O
 ;O
ao;O
 ;O
argumento;O
 ;O
de;O
 ;O
ter;O
 ;O
sido;O
 ;O
“uma;O
 ;O
opção;O
 ;O
consciente;O
 ;O
do;O
 ;O
legislador;O
 ;O
excluir;O
 ;O
as;O
 ;O
bebidas;O
 ;O
de;O
 ;O
baixo;O
 ;O
teor;O
 ;O
alcoólico;O
 ;O
da;O
 ;O
regulamentação;O
 ;O
levada;O
 ;O
a;O
 ;O
efeito;O
 ;O
pela;O
 ;O
Lei;B_Ref. Legislativa
 ;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
9.294/96;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
(;O
…;O
);O
 ;O
resta[ndo];O
 ;O
evidente;O
 ;O
que;O
 ;O
tal;O
 ;O
exclusão;O
 ;O
não;O
 ;O
se;O
 ;O
deu;O
 ;O
de;O
 ;O
modo;O
 ;O
arbitrário;O
 ;O
ou;O
 ;O
insipiente;O
,;O
 ;O
mas;O
 ;O
após;O
 ;O
a;O
 ;O
ponderação;O
 ;O
dos;O
 ;O
diversos;O
 ;O
fatores;O
 ;O
sociais;O
 ;O
e;O
 ;O
econômicos;O
 ;O
envolvidos;O
 ;O
e;O
 ;O
diante;O
 ;O
da;O
 ;O
participação;O
 ;O
da;O
 ;O
sociedade;O
 ;O
civil;O
 ;O
no;O
 ;O
debate”;O
.;O
 ;O
"
";O
"
";O
Destacou;O
 ;O
que;O
 ;O
no;O
 ;O
Código;O
 ;O
Brasileiro;O
 ;O
de;O
 ;O
Autorregulamentação;O
 ;O
Publicitária;O
 ;O
“há;O
 ;O
normas;O
 ;O
específicas;O
 ;O
quanto;O
 ;O
à;O
 ;O
publicidade;O
 ;O
de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
(;O
…;O
);O
,;O
 ;O
[a;O
 ;O
evidenciar];O
 ;O
a;O
 ;O
existência;O
 ;O
de;O
 ;O
mecanismos;O
 ;O
aptos;O
 ;O
a;O
 ;O
garantir;O
 ;O
à;O
 ;O
sociedade;O
 ;O
a;O
 ;O
possibilidade;O
 ;O
de;O
 ;O
se;O
 ;O
defender;O
 ;O
da;O
 ;O
propaganda;O
 ;O
de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
que;O
 ;O
possam;O
 ;O
ser;O
 ;O
nocivas;O
 ;O
à;O
 ;O
saúde;O
.;O
 ;O
Tais;O
 ;O
mecanismos;O
 ;O
encontram;O
-;O
se;O
 ;O
consubstanciados;O
 ;O
tanto;O
 ;O
na;O
 ;O
Lei;B_Ref. Legislativa
 ;I_Ref. Legislativa
federal;I_Ref. Legislativa
 ;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
9.294/96;I_Ref. Legislativa
 ;I_Ref. Legislativa
quanto;O
 ;O
na;O
 ;O
autorregulamentação;O
 ;O
do;O
 ;O
tema;O
 ;O
por;O
 ;O
parte;O
 ;O
da;O
 ;O
sociedade;O
 ;O
civil;O
,;O
 ;O
através;O
 ;O
de;O
 ;O
órgãos;O
 ;O
como;O
 ;O
o;O
 ;O
CONAR”;O
.;O
 ;O
"
";O
"
";O
Aduziu;O
 ;O
“não;O
 ;O
se;O
 ;O
verifica[r];O
 ;O
abstenção;O
 ;O
legislativa;O
 ;O
justificadora;O
 ;O
do;O
 ;O
cabimento;O
 ;O
de;O
 ;O
ação;O
 ;O
direta;O
 ;O
de;O
 ;O
inconstitucionalidade;O
 ;O
por;O
 ;O
omissão;O
 ;O
quanto;O
 ;O
ao;O
 ;O
artigo;B_Ref. Legislativa
 ;I_Ref. Legislativa
220;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§;I_Ref. Legislativa
 ;I_Ref. Legislativa
4°;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
Maior;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
razão;O
 ;O
pela;O
 ;O
qual;O
 ;O
não;O
 ;O
deve;O
 ;O
ser;O
 ;O
acolhida;O
 ;O
a;O
 ;O
pretensão;O
 ;O
do;O
 ;O
autor”;O
.;O
 ;O
"
";O
"
";O
7;O
.;O
 ;O
A;O
 ;O
Procuradoria;O
-;O
Geral;O
 ;O
da;O
 ;O
República;O
,;O
 ;O
reiterando;O
 ;O
os;O
 ;O
argumentos;O
 ;O
apresentados;O
 ;O
na;O
 ;O
petição;O
 ;O
inicial;O
,;O
 ;O
manifestou;O
-;O
se;O
 ;O
“pelo;O
 ;O
conhecimento;O
 ;O
e;O
 ;O
procedência;O
 ;O
do;O
 ;O
pedido”;O
.;O
 ;O
"
";O
"
";O
É;O
 ;O
o;O
 ;O
relatório;O
,;O
 ;O
cuja;O
 ;O
cópia;O
 ;O
deverá;O
 ;O
ser;O
 ;O
encaminhada;O
 ;O
a;O
 ;O
cada;O
 ;O
um;O
 ;O
dos;O
 ;O
Ministros;O
 ;O
do;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
 ;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
9º;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
9.868/1999;I_Ref. Legislativa
 ;I_Ref. Legislativa
c;I_Ref. Legislativa
/;I_Ref. Legislativa
c;I_Ref. Legislativa
 ;I_Ref. Legislativa
art;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
87;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
inc;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
I;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Regimento;I_Ref. Legislativa
 ;I_Ref. Legislativa
Interno;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Supremo;I_Ref. Legislativa
 ;I_Ref. Legislativa
Tribunal;I_Ref. Legislativa
 ;I_Ref. Legislativa
Federal;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
 ;O
"
";O
"
";O
22/04/2015;O
 ;O
PLENÁRIO;O
 ;O
"
";O
"
";O
AÇÃO;B_Precedente
 ;I_Precedente
DIRETA;I_Precedente
 ;I_Precedente
DE;I_Precedente
 ;I_Precedente
INCONSTITUCIONALIDADE;I_Precedente
 ;I_Precedente
POR;I_Precedente
 ;I_Precedente
OMISSÃO;I_Precedente
 ;I_Precedente
22;I_Precedente
 ;I_Precedente
DISTRITO;I_Precedente
 ;I_Precedente
FEDERAL;I_Precedente
 ;I_Precedente
"
";O
"
";O
V;O
 ;O
O;O
 ;O
T;O
 ;O
O;O
 ;O
"
";O
"
";O
A;O
 ;O
SENHORA;B_Pessoa
 ;I_Pessoa
MINISTRA;I_Pessoa
 ;I_Pessoa
CÁRMEN;I_Pessoa
 ;I_Pessoa
LÚCIA;I_Pessoa
 ;I_Pessoa
(;O
Relatora;O
);O
:;O
 ;O
"
";O
"
";O
1;O
.;O
 ;O
Objeto;O
 ;O
da;O
 ;O
presente;O
 ;O
ação;O
 ;O
é;O
 ;O
alegada;O
 ;O
omissão;O
 ;O
parcial;O
 ;O
inconstitucional;O
 ;O
do;O
 ;O
Congresso;O
 ;O
Nacional;O
 ;O
em;O
 ;O
regulamentar;O
 ;O
a;O
 ;O
propaganda;O
 ;O
de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
com;O
 ;O
teor;O
 ;O
inferior;O
 ;O
a;O
 ;O
13°;O
 ;O
Gay;O
 ;O
Lussac;O
.;O
 ;O
"
";O
"
";O
2;O
.;O
 ;O
O;O
 ;O
Autor;O
 ;O
sustenta;O
 ;O
que;O
,;O
 ;O
embora;O
 ;O
previsto;O
 ;O
no;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
220;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§;I_Ref. Legislativa
 ;I_Ref. Legislativa
4º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Constituição;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
República;I_Ref. Legislativa
 ;I_Ref. Legislativa
que;O
 ;O
“a;O
 ;O
propaganda;O
 ;O
de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
estará;O
 ;O
sujeita;O
 ;O
a;O
 ;O
restrições;O
 ;O
legais;O
,;O
 ;O
incluída;O
 ;O
advertência;O
,;O
 ;O
sempre;O
 ;O
que;O
 ;O
necessário;O
,;O
 ;O
sobre;O
 ;O
os;O
 ;O
malefícios;O
 ;O
decorrentes;O
 ;O
de;O
 ;O
seu;O
 ;O
uso”;O
,;O
 ;O
na;O
 ;O
Lei;B_Ref. Legislativa
 ;I_Ref. Legislativa
nacional;I_Ref. Legislativa
 ;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
9.294/1996;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
sobre;O
 ;O
a;O
 ;O
matéria;O
,;O
 ;O
está;O
 ;O
estabelecida;O
 ;O
a;O
 ;O
“regulamentação;O
 ;O
(;O
…;O
);O
 ;O
apenas;O
 ;O
parcial;O
,;O
 ;O
visto;O
 ;O
que;O
 ;O
a;O
 ;O
própria;O
 ;O
lei;O
,;O
 ;O
no;O
 ;O
que;O
 ;O
tange;O
 ;O
especificamente;O
 ;O
às;O
 ;O
bebidas;O
 ;O
alcoólicas;O
,;O
 ;O
restringiu;O
 ;O
seus;O
 ;O
efeitos;O
 ;O
àquelas;O
 ;O
bebidas;O
 ;O
com;O
 ;O
teor;O
 ;O
alcoólico;O
 ;O
superior;O
 ;O
a;O
 ;O
treze;O
 ;O
graus;O
 ;O
(;O
13°;O
 ;O
GL;O
);O
”;O
 ;O
(;O
grifo;O
 ;O
nosso;O
);O
.;O
 ;O
"
";O
"
";O
3;O
.;O
 ;O
O;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
220;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§;I_Ref. Legislativa
 ;I_Ref. Legislativa
4º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Constituição;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
República;I_Ref. Legislativa
 ;I_Ref. Legislativa
dispõe;O
:;O
 ;O
"
";O
"
";O
“Art;O
.;O
 ;O
220;O
.;O
 ;O
A;O
 ;O
manifestação;O
 ;O
do;O
 ;O
pensamento;O
,;O
 ;O
a;O
 ;O
criação;O
,;O
 ;O
a;O
 ;O
expressão;O
 ;O
e;O
 ;O
a;O
 ;O
informação;O
,;O
 ;O
sob;O
 ;O
qualquer;O
 ;O
forma;O
,;O
 ;O
processo;O
 ;O
ou;O
 ;O
veículo;O
 ;O
não;O
 ;O
sofrerão;O
 ;O
qualquer;O
 ;O
restrição;O
,;O
 ;O
observado;O
 ;O
o;O
 ;O
disposto;O
 ;O
nesta;O
 ;O
Constituição;O
.;O
 ;O
(;O
…;O
);O
§;O
 ;O
3º;O
 ;O
-;O
 ;O
Compete;O
 ;O
à;O
 ;O
lei;O
 ;O
federal;O
:;O
(;O
.;O
.;O
.;O
);O
II;O
 ;O
-;O
 ;O
estabelecer;O
 ;O
os;O
 ;O
meios;O
 ;O
legais;O
 ;O
que;O
 ;O
garantam;O
 ;O
à;O
 ;O
pessoa;O
 ;O
e;O
 ;O
à;O
 ;O
família;O
 ;O
a;O
 ;O
possibilidade;O
 ;O
de;O
 ;O
se;O
 ;O
defenderem;O
 ;O
de;O
 ;O
programas;O
 ;O
ou;O
 ;O
programações;O
 ;O
de;O
 ;O
rádio;O
 ;O
e;O
 ;O
televisão;O
 ;O
que;O
 ;O
contrariem;O
 ;O
o;O
 ;O
disposto;O
 ;O
no;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
221;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
bem;O
 ;O
como;O
 ;O
da;O
 ;O
propaganda;O
 ;O
de;O
 ;O
produtos;O
,;O
 ;O
práticas;O
 ;O
e;O
 ;O
serviços;O
 ;O
que;O
 ;O
possam;O
 ;O
ser;O
 ;O
nocivos;O
 ;O
à;O
 ;O
saúde;O
 ;O
e;O
 ;O
ao;O
 ;O
meio;O
 ;O
ambiente;O
.;O
 ;O
"
";O
"
";O
§;O
 ;O
4º;O
 ;O
-;O
 ;O
A;O
 ;O
propaganda;O
 ;O
comercial;O
 ;O
de;O
 ;O
tabaco;O
,;O
 ;O
bebidas;O
 ;O
alcoólicas;O
,;O
 ;O
agrotóxicos;O
,;O
 ;O
medicamentos;O
 ;O
e;O
 ;O
terapias;O
 ;O
estará;O
 ;O
sujeita;O
 ;O
a;O
 ;O
restrições;O
 ;O
legais;O
,;O
 ;O
nos;O
 ;O
termos;O
 ;O
do;O
 ;O
inciso;O
 ;O
II;O
 ;O
do;O
 ;O
parágrafo;O
 ;O
anterior;O
,;O
 ;O
e;O
 ;O
conterá;O
,;O
 ;O
sempre;O
 ;O
que;O
 ;O
necessário;O
,;O
 ;O
advertência;O
 ;O
sobre;O
 ;O
os;O
 ;O
malefícios;O
 ;O
decorrentes;O
 ;O
de;O
 ;O
seu;O
 ;O
uso”;O
.;O
 ;O
"
";O
"
";O
4;O
.;O
 ;O
A;O
 ;O
discussão;O
 ;O
sobre;O
 ;O
propaganda;O
 ;O
de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
não;O
 ;O
é;O
 ;O
inédita;O
 ;O
neste;O
 ;O
Supremo;O
 ;O
Tribunal;O
.;O
 ;O
"
";O
"
";O
5;O
.;O
 ;O
Na;O
 ;O
assentada;O
 ;O
de;O
 ;O
15.10.1998;O
,;O
 ;O
ao;O
 ;O
julgar;O
 ;O
a;O
 ;O
Ação;B_Precedente
 ;I_Precedente
Direta;I_Precedente
 ;I_Precedente
de;I_Precedente
 ;I_Precedente
Inconstitucionalidade;I_Precedente
 ;I_Precedente
n;I_Precedente
.;I_Precedente
 ;I_Precedente
1.755;I_Precedente
/;I_Precedente
DF;I_Precedente
,;I_Precedente
 ;O
Relator;O
 ;O
o;O
 ;O
Ministro;B_Pessoa
 ;I_Pessoa
Nelson;I_Pessoa
 ;I_Pessoa
Jobim;I_Pessoa
,;I_Pessoa
 ;O
o;O
 ;O
Plenário;O
 ;O
deste;O
 ;O
Supremo;O
 ;O
Tribunal;O
 ;O
Federal;O
 ;O
concluiu;O
:;O
 ;O
"
";O
"
";O
“EMENTA;O
:;O
 ;O
CONSTITUCIONAL;O
.;O
 ;O
LEI;O
 ;O
FEDERAL;O
.;O
 ;O
RESTRIÇÕES;O
 ;O
AO;O
 ;O
USO;O
 ;O
E;O
 ;O
À;O
 ;O
PROPAGANDA;O
 ;O
DE;O
 ;O
PRODUTOS;O
 ;O
FUMÍGEROS;O
,;O
 ;O
BEBIDAS;O
 ;O
ALCOÓLICAS;O
,;O
 ;O
ETC;O
.;O
 ;O
IMPUGNAÇÃO;O
 ;O
DO;O
 ;O
DISPOSITIVO;O
 ;O
QUE;O
 ;O
DEFINE;O
 ;O
O;O
 ;O
QUE;O
 ;O
É;O
 ;O
BEBIDA;O
 ;O
ALCOÓLICA;O
 ;O
PARA;O
 ;O
OS;O
 ;O
FINS;O
 ;O
DE;O
 ;O
PROPAGANDA;O
.;O
 ;O
ALEGADA;O
 ;O
DISCRIMINAÇÃO;O
 ;O
LEGAL;O
 ;O
QUANTO;O
 ;O
ÀS;O
 ;O
BEBIDAS;O
 ;O
COM;O
 ;O
TEOR;O
 ;O
ALCOÓLICO;O
 ;O
INFERIOR;O
 ;O
A;O
 ;O
TREZE;O
 ;O
GRAUS;O
 ;O
GAY;O
 ;O
LUSSAC;O
.;O
 ;O
A;O
 ;O
SUBTRAÇÃO;O
 ;O
DA;O
 ;O
NORMA;O
 ;O
DO;O
 ;O
CORPO;O
 ;O
DA;O
 ;O
LEI;O
,;O
 ;O
IMPLICA;O
 ;O
EM;O
 ;O
ATUAR;O
 ;O
ESTE;O
 ;O
TRIBUNAL;O
 ;O
COMO;O
 ;O
LEGISLADOR;O
 ;O
POSITIVO;O
,;O
 ;O
O;O
 ;O
QUE;O
 ;O
LHE;O
 ;O
E;O
 ;O
VEDADO;O
.;O
 ;O
MATÉRIA;O
 ;O
PARA;O
 ;O
SER;O
 ;O
DIRIMIDA;O
 ;O
NO;O
 ;O
ÂMBITO;O
 ;O
DO;O
 ;O
CONGRESSO;O
 ;O
NACIONAL;O
.;O
 ;O
PRECEDENTES;O
.;O
 ;O
AÇÃO;O
 ;O
NÃO;O
 ;O
CONHECIDA”;O
 ;O
(;O
DJ;O
 ;O
18.5.2001;O
);O
.;O
 ;O
"
";O
"
";O
Em;O
 ;O
seu;O
 ;O
voto;O
,;O
 ;O
o;O
 ;O
Ministro;B_Pessoa
 ;I_Pessoa
Nelson;I_Pessoa
 ;I_Pessoa
Jobim;I_Pessoa
 ;I_Pessoa
destacou;O
:;O
 ;O
"
";O
"
";O
“O;O
 ;O
dispositivo;O
 ;O
impugnado;O
 ;O
define;O
 ;O
o;O
 ;O
âmbito;O
 ;O
de;O
 ;O
aplicação;O
 ;O
das;O
 ;O
regras;O
 ;O
limitadoras;O
 ;O
da;O
 ;O
propaganda;O
 ;O
comercial;O
.;O
 ;O
"
";O
"
";O
Leio;O
:;O
Art;O
.;O
 ;O
1º;O
.;O
 ;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
.;O
Parágrafo;O
 ;O
único;O
.;O
 ;O
Consideram;O
-;O
se;O
 ;O
bebidas;O
 ;O
alcoólicas;O
,;O
 ;O
para;O
 ;O
efeitos;O
 ;O
desta;O
 ;O
lei;O
,;O
 ;O
as;O
 ;O
bebidas;O
 ;O
potáveis;O
 ;O
com;O
 ;O
teor;O
 ;O
alcoólico;O
 ;O
superior;O
 ;O
a;O
 ;O
treze;O
 ;O
graus;O
 ;O
Gay;O
 ;O
Lussac;O
.;O
 ;O
"
";O
"
";O
O;O
 ;O
legislador;O
 ;O
entendeu;O
 ;O
de;O
 ;O
limitar;O
 ;O
a;O
 ;O
aplicação;O
 ;O
das;O
 ;O
específicas;O
 ;O
restrições;O
 ;O
que;O
 ;O
criou;O
 ;O
às;O
 ;O
bebidas;O
 ;O
com;O
 ;O
teor;O
 ;O
alcoólico;O
 ;O
superior;O
 ;O
a;O
 ;O
13°;O
 ;O
Gay;O
 ;O
Lussac;O
.;O
 ;O
"
";O
"
";O
Está;O
 ;O
a;O
 ;O
Câmara;O
 ;O
dos;O
 ;O
Deputados;O
 ;O
discutindo;O
 ;O
o;O
 ;O
Projeto;B_Ref. Legislativa
 ;I_Ref. Legislativa
de;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
"
";I_Ref. Legislativa
"
";I_Ref. Legislativa
3358/97;I_Ref. Legislativa
 ;I_Ref. Legislativa
(;O
Dep;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
Elias;I_Pessoa
 ;I_Pessoa
Murad;I_Pessoa
);I_Pessoa
.;O
 ;O
"
";O
"
";O
Lá;O
 ;O
se;O
 ;O
debate;O
 ;O
a;O
 ;O
extensão;O
,;O
 ;O
ou;O
 ;O
não;O
,;O
 ;O
dessas;O
 ;O
mesmas;O
 ;O
restrições;O
 ;O
às;O
 ;O
bebidas;O
 ;O
com;O
 ;O
teor;O
 ;O
alcoólico;O
 ;O
